ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
2,2,60.948601,N/A,36.249290,99.694832,1.471619,0.245728,0.005000,1.433391,thin,yes,62.519436,198,0.112432,36.267162,100.424469,2.874821,116.846344
3,1,45.114754,N/A,59.809017,53.509838,23.479017,0.438877,0.005000,1.344627,mushroom,yes,-59.967392,92,0.274868,59.495529,52.935772,22.347597,57.062523
4,3,63.292297,N/A,55.590950,59.797703,24.498117,0.326725,0.005000,1.383361,thin,yes,-8.085009,216,0.805413,54.626755,58.790039,24.300001,66.329308
10,2,60.948601,N/A,43.600048,80.050789,12.110302,0.413286,0.005000,1.323069,mushroom,yes,-9.909502,155,0.791662,44.856907,80.673195,11.865282,92.069702
14,2,60.948601,N/A,44.009441,80.097130,10.820183,0.339702,0.005000,1.323701,thin,yes,42.594175,155,0.285729,44.784531,80.834312,11.803597,92.376602
15,2,60.948601,N/A,37.786491,97.666672,3.543903,0.491446,0.376669,1.199381,mushroom,yes,68.027000,192,0.032827,37.448864,97.816467,4.459356,113.282913
16,4,56.553909,N/A,44.674107,53.240551,2.373488,0.404144,0.005000,1.262417,mushroom,yes,38.946622,413,0.804478,44.776371,54.184715,3.141065,68.859863
17,3,63.292297,N/A,30.549738,86.214394,21.697918,0.347976,0.005000,1.296121,thin,yes,-60.166232,290,0.356927,31.077721,86.764420,20.368464,105.298698
19,4,56.553909,N/A,48.467289,48.929466,5.764887,0.560413,0.153050,1.162132,mushroom,yes,16.998151,400,0.000000,49.075668,49.400002,6.000000,61.319843
20,3,63.292297,N/A,37.242302,79.480728,19.704348,0.475414,0.005000,1.196116,mushroom,yes,43.219261,266,0.749139,36.781239,78.715309,20.544020,94.512375
22,2,60.948601,N/A,36.527271,98.005432,5.225422,0.411398,0.005000,1.221523,mushroom,yes,-43.282408,193,0.907770,37.407536,97.962471,4.395426,113.350098
23,3,63.292297,N/A,33.509518,82.547165,20.783068,0.415183,0.328037,1.186402,mushroom,yes,-80.065201,277,0.000000,33.504311,82.754318,19.600000,99.791679
24,1,45.114754,N/A,71.129166,32.386063,18.257175,0.410139,0.159084,1.148025,mushroom,yes,-17.276831,41,0.000000,70.144249,31.964212,17.923929,31.870180
25,3,63.292297,N/A,52.836887,59.309689,24.547777,0.426272,0.005000,1.190626,mushroom,yes,-13.437910,218,0.213720,53.813992,59.840851,24.282049,67.638985
27,4,56.553909,N/A,49.724442,47.026306,5.785872,0.194983,0.005000,1.200774,thin,yes,42.418571,395,0.000000,50.426922,47.574402,6.600000,58.855785
29,3,63.292297,N/A,52.174397,63.747906,23.683525,0.327400,0.005000,1.178435,thin,yes,19.521038,227,0.486960,51.513508,62.776726,24.100000,71.528046
30,1,45.114754,N/A,61.841217,48.630287,23.865648,0.420893,0.005000,1.137526,mushroom,yes,-54.456563,82,0.699743,62.495152,48.733276,22.939053,51.912277
31,4,56.553909,N/A,47.658497,50.511726,4.811233,0.481293,0.005000,1.086826,mushroom,yes,44.334439,405,0.686283,48.060200,51.008949,5.435767,63.389244
