ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
0,3,66.009659,N/A,19.025537,27.543285,20.800421,0.411819,0.005000,1.412458,mushroom,yes,5.944098,333,0.801719,18.050743,28.598612,20.950001,98.796143
1,2,34.846409,N/A,60.013874,43.804497,13.512937,0.224147,0.005000,1.454069,thin,yes,82.514814,233,0.280106,60.081490,43.586510,15.250000,50.612892
3,4,48.307419,N/A,44.743374,43.673019,15.965731,0.164062,0.005000,1.456752,thin,yes,65.037180,411,0.196640,45.146675,44.295467,17.558973,67.071747
6,1,78.042152,N/A,55.260674,45.090565,18.164869,0.390096,0.005000,1.312093,mushroom,yes,-35.371003,98,0.681068,55.858261,45.987083,17.400000,55.551727
7,4,48.307419,N/A,39.005013,44.521992,21.156509,0.468046,0.272373,1.296144,mushroom,yes,-9.635892,424,0.594181,38.547596,45.503632,20.972639,74.505981
9,3,66.009659,N/A,27.119963,31.486027,19.331444,0.368971,0.005000,1.385885,mushroom,yes,-25.099235,310,0.000000,26.745407,32.780979,18.700001,87.768517
10,1,78.042152,N/A,36.206490,46.147324,22.893864,0.415327,0.005000,1.353710,mushroom,yes,49.838370,137,0.577416,36.612537,45.283623,24.024763,77.188416
11,1,78.042152,N/A,36.604580,45.147930,25.251978,0.350868,0.142586,1.277008,mushroom,yes,-75.241892,138,0.913829,36.352531,45.303837,24.126932,77.556831
12,3,66.009659,N/A,2.781544,17.733973,22.014685,0.383190,0.005000,1.346081,mushroom,yes,-30.200369,379,0.573706,1.723452,18.407349,21.284718,118.948166
13,4,48.307419,N/A,28.471153,43.831356,23.669210,0.334417,0.005000,1.345168,thin,yes,19.881003,447,0.735522,28.562397,45.177727,24.157202,85.433952
15,4,48.307419,N/A,49.927917,43.177708,17.573536,0.124728,0.005000,1.365649,thin,yes,-50.613082,401,0.378221,49.320820,43.954971,16.372286,62.448116
16,4,48.307419,N/A,27.714693,45.864147,23.236637,0.316720,0.005000,1.318232,thin,yes,39.852346,447,0.000000,28.567917,45.179077,24.150000,85.747452
17,4,48.307419,N/A,30.987835,43.781357,22.452732,0.436541,0.005000,1.268125,mushroom,yes,16.011250,440,0.000000,31.322741,44.944267,22.800001,82.491882
19,3,66.009659,N/A,3.076253,17.719425,21.495893,0.346842,0.005000,1.306964,thin,yes,-24.259299,377,0.593913,2.558375,18.842443,20.938570,118.013924
20,2,34.846409,N/A,71.476837,41.868073,12.327624,0.369906,N/A,1.228823,stubby,yes,80.726930,209,0.137606,71.471046,42.043068,13.400001,38.282009
22,1,78.042152,N/A,41.607372,44.419380,22.505791,0.509751,0.412495,1.187031,mushroom,yes,-42.932753,127,0.865854,41.572380,45.143406,21.831427,71.373856
23,3,66.009659,N/A,46.942528,41.010147,18.267860,0.189898,0.005000,1.308902,thin,yes,-58.961066,264,0.982997,47.008350,40.190163,16.900892,64.829124
25,1,78.042152,N/A,78.889702,46.767818,12.709582,0.503395,0.431085,1.182594,mushroom,yes,82.647743,50,0.659607,78.757195,46.695534,13.879395,31.281862
27,2,34.846409,N/A,59.711399,43.512806,13.637103,0.094426,0.005000,1.292801,thin,yes,83.178873,234,0.951104,59.898586,43.559528,15.250000,50.787128
28,3,66.009659,N/A,1.512958,17.007523,20.869942,0.402141,0.005000,1.260640,mushroom,yes,21.535446,380,0.732665,1.468436,18.349977,21.400000,119.338715
29,3,66.009659,N/A,15.901015,28.020975,19.630106,0.129048,0.005000,1.267984,thin,yes,69.912637,337,0.000000,16.375048,27.930002,20.950001,100.627296
30,3,66.009659,N/A,44.096912,38.056385,17.798199,0.476242,0.172938,1.129662,mushroom,yes,-36.439272,270,0.503115,43.960613,38.870197,17.188974,68.449257
32,3,66.009659,N/A,34.499603,37.509418,16.460173,0.481890,N/A,1.109172,stubby,yes,24.157617,289,0.000000,34.700657,36.549652,16.900000,78.079887
34,3,66.009659,N/A,36.404953,37.036579,18.196642,0.397144,0.005000,1.168192,mushroom,yes,-80.651825,285,0.821872,36.469982,37.222527,17.000000,76.301689
37,3,66.009659,N/A,33.088364,34.820621,17.487850,0.264238,0.005000,1.170988,thin,yes,-0.100934,294,0.336894,32.708183,36.041481,17.485598,80.189980
39,1,78.042152,N/A,69.595299,46.244503,15.112506,0.239646,0.005000,1.145078,thin,yes,17.665775,69,0.945538,69.767754,45.191044,15.452480,41.019909
