ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
2,4,100.764748,N/A,43.997063,84.660545,19.618551,0.607508,0.005000,1.419194,mushroom,yes,-15.605621,273,0.147995,43.761883,83.180603,19.200001,64.483635
7,4,100.764748,N/A,56.932968,90.037361,15.331384,0.406026,0.005000,1.403336,mushroom,yes,58.580001,248,0.000000,57.435612,89.530426,16.500000,48.557301
8,4,100.764748,N/A,8.171011,80.633408,4.696061,0.218918,0.005000,1.421935,thin,yes,61.781133,333,0.290545,7.944053,81.312210,6.029854,105.348785
9,4,100.764748,N/A,11.646774,81.637489,5.497185,0.535887,0.005000,1.352169,mushroom,yes,35.844665,327,0.000000,11.411251,80.693550,6.200000,101.766312
11,4,100.764748,N/A,18.057287,79.730515,7.876549,0.185279,0.005000,1.421181,thin,yes,-15.849533,317,0.791463,18.398605,81.215240,7.444032,93.969048
13,4,100.764748,N/A,12.709102,81.823174,5.801218,0.389101,0.102969,1.365243,mushroom,yes,5.128737,325,0.198183,12.851750,80.490425,5.921519,100.238091
15,4,100.764748,N/A,17.574846,79.579575,7.119347,0.233434,0.005000,1.367508,thin,yes,-16.123929,319,0.000000,17.222530,80.986725,6.700000,95.654907
17,4,100.764748,N/A,3.822930,82.900070,3.523096,0.396092,0.005000,1.266194,mushroom,yes,27.266302,341,0.000000,4.172132,81.791817,4.121967,110.043182
18,1,102.967575,N/A,84.523293,86.395515,10.768361,0.578213,N/A,1.346560,stubby,yes,-61.253803,29,0.322197,83.879013,86.371719,9.593009,23.592827
20,1,102.967575,N/A,83.987694,87.277245,10.812188,0.593069,N/A,1.330938,stubby,yes,-77.907569,27,0.166982,84.183258,87.060623,9.450000,22.711264
21,4,100.764748,N/A,11.010958,81.612923,7.093875,0.388476,0.005000,1.294230,mushroom,yes,-43.900786,328,0.335102,11.018421,80.684105,6.200000,102.144386
23,4,100.764748,N/A,22.338163,80.077049,8.998946,0.384173,0.005000,1.265099,mushroom,yes,23.786205,310,0.312884,22.311283,81.167526,9.479736,89.404343
28,4,100.764748,N/A,18.171595,80.226326,6.201043,0.360243,0.005000,1.258946,mushroom,yes,46.345479,319,0.000000,18.114382,81.251625,7.277335,95.654907
30,4,100.764748,N/A,56.092136,88.607597,18.011404,0.543315,N/A,1.225084,stubby,yes,-76.219089,251,0.202336,55.834488,88.600258,16.960510,50.465015
31,4,100.764748,N/A,29.592474,80.602150,13.234176,0.216881,0.005000,1.286857,thin,yes,-26.255340,297,0.677424,29.857277,81.792458,12.632689,80.847153
34,4,100.764748,N/A,15.754022,81.029961,7.747488,0.272928,0.005000,1.241170,thin,yes,-77.087904,321,0.214373,16.032795,80.909431,6.422691,96.800972
35,4,100.764748,N/A,20.689102,80.692879,10.115664,0.172931,0.005000,1.264244,thin,yes,-46.619317,312,0.791259,21.307833,81.439178,9.089830,90.501114
36,4,100.764748,N/A,8.335427,80.579659,7.041791,0.414097,0.005000,1.204434,mushroom,yes,-51.516795,332,0.764751,8.379354,81.329582,6.096824,104.596329
37,1,102.967575,N/A,80.007561,79.101189,14.238622,0.347479,0.005000,1.194118,thin,yes,-57.939092,45,0.000000,80.386787,78.572617,13.200000,33.259041
39,4,100.764748,N/A,16.906731,81.574257,5.565177,0.377450,0.005000,1.203776,mushroom,yes,58.694680,321,0.968858,16.749804,80.958839,6.609531,96.212120
40,4,100.764748,N/A,21.773636,80.552620,8.312608,0.427148,0.005000,1.210333,mushroom,yes,50.308888,312,0.864135,21.721170,81.343643,9.267795,90.442162
41,4,100.764748,N/A,31.443939,82.413322,11.950415,0.278931,0.005000,1.243730,thin,yes,71.366197,295,0.554675,31.853489,82.146515,13.400001,79.648636
44,4,100.764748,N/A,9.664438,81.416016,7.469264,0.245670,0.005000,1.210523,thin,yes,-72.730365,330,0.200938,9.529414,81.045242,6.200000,103.691299
45,4,100.764748,N/A,38.080948,84.013870,15.965560,0.276286,0.005000,1.225176,thin,yes,24.696279,282,0.000000,37.825039,82.880241,16.500000,71.619171
46,1,102.967575,N/A,48.003994,9.120158,15.113155,0.236218,0.005000,1.213743,thin,yes,24.733422,165,0.960501,49.218731,8.746375,15.698623,113.075272
47,4,100.764748,N/A,39.052376,83.436363,16.093557,0.269274,0.005000,1.208699,thin,yes,42.204377,281,0.132475,38.399757,82.708275,16.980276,70.815758
49,4,100.764748,N/A,2.221841,80.652679,4.486473,0.419495,0.005000,1.129952,mushroom,yes,-58.618723,345,0.000000,2.706702,81.126076,3.375506,112.559586
51,4,100.764748,N/A,38.231003,82.649780,15.530874,0.403999,0.237936,1.140656,mushroom,yes,64.280354,282,0.000000,37.825039,82.880241,16.500000,71.619171
52,4,100.764748,N/A,2.692526,82.300652,4.341084,0.176308,0.005000,1.219508,thin,yes,-34.134438,344,0.592508,2.958885,81.085632,3.497829,111.518684
53,1,102.967575,N/A,49.019615,14.788220,15.265398,0.284638,0.005000,1.182450,thin,yes,30.526515,157,0.854734,50.155151,14.317004,15.990352,107.360855
54,4,100.764748,N/A,15.401395,80.457329,7.509592,0.213531,0.005000,1.187649,thin,yes,-57.565064,321,0.000000,15.947411,80.903488,6.400000,96.968285
55,4,100.764748,N/A,4.713627,81.145515,3.305765,0.433537,0.005000,1.172610,mushroom,yes,22.497969,342,0.715019,3.798994,81.614937,3.731560,110.205788
56,1,102.967575,N/A,49.168781,7.497688,16.483118,0.386850,0.327208,1.098808,mushroom,yes,-74.584191,165,0.218626,49.065517,7.796162,15.337731,113.920502
58,4,100.764748,N/A,2.768694,80.430962,1.962373,0.361618,0.005000,1.160712,mushroom,yes,60.647472,344,0.000000,2.551036,81.151039,3.300000,111.930199
59,4,100.764748,N/A,83.583336,95.165192,9.831007,0.145882,0.005000,1.163969,thin,yes,-60.702976,201,0.622778,83.160149,95.568924,8.788632,19.240959
63,4,100.764748,N/A,13.911797,79.531174,5.647708,0.443428,0.005000,1.151173,mushroom,yes,18.265520,324,0.135653,13.783861,80.590866,6.000000,99.297470
65,4,100.764748,N/A,43.107903,82.480537,20.506355,0.354081,0.005000,1.101459,mushroom,yes,-57.802171,275,0.000000,42.739944,82.996445,19.500000,65.697136
69,4,100.764748,N/A,28.858063,80.969566,12.984697,0.453675,0.005000,1.113738,mushroom,yes,-33.113612,299,0.863591,29.047850,81.933907,12.343660,81.748314
70,4,100.764748,N/A,40.213215,83.607925,17.114626,0.164899,0.005000,1.139363,thin,yes,43.778394,280,0.854722,39.769127,82.876793,17.934340,69.077721
71,4,100.764748,N/A,39.374218,82.893921,16.767588,0.362456,0.258429,1.038785,mushroom,yes,47.857902,281,0.664082,38.804188,82.869530,17.398098,70.278313
72,4,100.764748,N/A,14.253293,80.036713,5.011393,0.316668,0.005000,1.100361,thin,yes,58.061385,324,0.608562,14.230586,80.652573,6.000000,98.890015
73,4,100.764748,N/A,16.026796,82.011559,5.730388,0.186120,0.005000,1.135553,thin,yes,27.280686,322,0.803751,15.834921,80.881523,6.321502,97.107208
74,1,102.967575,N/A,53.051361,27.129314,16.152554,0.214657,0.005000,1.128544,thin,yes,35.948989,137,0.000000,53.923786,26.580482,16.900000,93.924507
75,4,100.764748,N/A,42.138012,82.671135,20.315845,0.527734,N/A,1.016666,stubby,yes,-68.939889,276,0.607364,42.415142,82.908226,19.368715,66.021271
76,4,100.764748,N/A,19.550856,80.863968,9.435610,0.322673,0.005000,1.092175,thin,yes,-44.975137,313,0.000000,20.098568,81.496002,8.600000,91.872810
77,1,102.967575,N/A,48.685818,11.512408,15.205954,0.331404,0.005000,1.092793,thin,yes,34.263544,161,0.059730,49.683571,11.306262,15.900001,110.366005
78,4,100.764748,N/A,54.995834,88.055458,17.857958,0.449150,0.357975,1.027611,mushroom,yes,-77.361603,253,0.862134,54.828358,88.150124,17.000000,51.460514
79,1,102.967575,N/A,52.687965,23.789366,18.343494,0.171538,0.072607,1.087222,thin,yes,-76.566648,144,0.956604,52.672920,23.496996,17.117796,97.276184
81,4,100.764748,N/A,18.838963,81.654976,6.640187,0.456389,0.005000,1.039308,mushroom,yes,65.269611,317,0.548305,18.689667,81.255981,7.565110,94.063385
83,4,100.764748,N/A,41.629620,82.256493,17.908844,0.331290,0.005000,1.061095,thin,yes,50.441025,278,0.992846,41.247330,82.786568,18.700001,67.430183
84,4,100.764748,N/A,48.322498,85.258072,17.280977,0.349117,0.005000,1.031127,thin,yes,75.366571,264,0.515717,48.590824,85.283310,18.313173,58.691017
85,4,100.764748,N/A,8.433095,81.633484,7.194206,0.430974,0.005000,1.037813,mushroom,yes,-71.487705,332,0.766979,8.565342,81.308510,6.146366,104.595497
86,4,100.764748,N/A,12.161684,80.256485,5.127447,0.423070,0.005000,1.016779,mushroom,yes,68.464856,326,0.938533,12.427826,80.480942,6.009705,100.480850
87,3,8.121626,N/A,47.733704,5.967697,14.381206,0.276324,0.005000,1.052797,thin,yes,69.963331,168,0.794475,48.029522,5.742885,15.400001,115.985603
89,4,100.764748,N/A,21.886965,82.500847,9.163296,0.384959,0.005000,1.063718,mushroom,yes,1.824011,311,0.031330,21.500000,81.415192,9.200000,90.309875
90,1,102.967575,N/A,58.174671,32.527988,18.452677,0.339208,0.005000,1.029502,thin,yes,-59.990075,126,0.435842,57.571087,32.485443,17.405064,86.666489
91,4,100.764748,N/A,18.327604,81.299622,6.233421,0.287927,0.196523,0.997737,thin,yes,64.524192,318,0.540319,17.886452,81.343079,7.163805,94.604759
92,4,100.764748,N/A,33.741821,82.402580,15.270337,0.397282,0.005000,0.977434,mushroom,yes,-55.685037,289,0.000000,34.102180,82.757179,14.529617,76.037544
93,1,102.967575,N/A,68.673843,49.346016,13.031908,0.289094,0.005000,1.046770,thin,yes,34.438902,98,0.780016,67.957268,49.972939,13.684781,65.608910
94,4,100.764748,N/A,11.758495,79.401550,6.536783,0.183495,0.005000,1.067036,thin,yes,-16.373846,326,0.000000,12.041180,80.512367,6.200000,101.078629
95,4,100.764748,N/A,35.025890,82.637093,16.226652,0.357783,0.005000,1.011282,mushroom,yes,-55.088219,286,0.096481,35.511776,83.025291,15.335543,74.111855
96,4,100.764748,N/A,15.642477,80.127281,5.064547,0.290543,0.005000,1.022375,thin,yes,52.552987,322,0.000000,15.374203,80.791580,6.000000,97.676163
97,4,100.764748,N/A,32.344318,83.722298,13.539912,0.211634,0.005000,1.056456,thin,yes,7.541966,292,0.536671,32.720352,82.559593,13.701702,77.647301
98,4,100.764748,N/A,32.133533,81.137878,13.500792,0.499327,0.005000,0.976985,mushroom,yes,-7.504251,294,0.967208,31.741817,82.109131,13.362837,78.693085
