ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
4,1,84.303490,N/A,28.256042,47.478951,16.425678,0.356366,0.005000,1.416895,mushroom,yes,-6.946662,96,0.218166,27.287407,46.372620,16.246519,73.638962
7,1,84.303490,N/A,26.874170,44.701488,15.512009,0.274741,0.005000,1.412050,thin,yes,19.733464,95,0.523201,27.788607,45.986572,16.077776,72.875694
8,1,84.303490,N/A,51.266159,29.836231,16.229637,0.164732,0.005000,1.417742,thin,yes,19.663031,53,0.653574,51.196144,31.267614,16.741716,44.091030
10,1,84.303490,N/A,32.961704,45.197643,14.487481,0.475912,0.005000,1.333264,mushroom,yes,13.119068,88,0.712906,32.314316,43.855507,14.834764,67.613968
12,1,84.303490,N/A,10.736078,52.513733,17.621445,0.320778,0.005000,1.356705,thin,yes,-36.171969,132,0.667872,11.361923,53.529881,16.748894,92.312958
13,4,9.403834,N/A,30.888729,22.659266,3.833398,0.502290,0.291974,1.255831,mushroom,yes,59.106158,236,0.000000,30.562685,23.023178,4.650000,62.405071
16,1,84.303490,N/A,14.876944,50.351974,18.199083,0.477223,0.005000,1.247724,mushroom,yes,-40.106612,122,0.629080,15.211825,51.245567,17.395315,87.525909
18,3,7.326790,N/A,27.771847,26.034317,2.147051,0.331315,0.169102,1.224509,thin,yes,61.116050,231,0.969339,27.589296,26.523668,3.093809,67.232460
21,1,84.303490,N/A,6.093860,56.000046,16.412760,0.382472,0.245646,1.212291,mushroom,yes,-65.053262,144,0.990096,5.692832,55.667850,15.293300,98.959129
24,3,7.326790,N/A,26.649893,26.738638,1.183941,0.299576,0.005000,1.238031,thin,yes,52.513263,234,0.096125,26.576984,27.544977,2.239575,68.971069
25,3,7.326790,N/A,27.402521,26.984701,1.373554,0.272708,0.005000,1.232461,thin,yes,58.004831,234,0.462840,26.732668,27.217913,2.508866,68.786911
27,2,40.585918,N/A,41.850838,21.835958,8.484112,0.564885,0.146800,1.142677,mushroom,yes,35.334067,201,0.353575,41.290497,21.056675,9.164563,50.014519
28,1,84.303490,N/A,29.563414,44.078663,16.377253,0.608702,0.005000,1.174612,mushroom,yes,-52.899085,92,0.763117,29.734901,44.807861,15.386808,70.490479
29,2,40.585918,N/A,47.496277,18.626265,11.467661,0.602933,0.119317,1.135356,mushroom,yes,-12.978142,190,0.015762,47.760189,19.670717,11.219384,43.125805
30,1,84.303490,N/A,1.309787,56.538368,16.917316,0.322435,0.005000,1.213920,thin,yes,3.688933,151,0.000000,1.966527,57.639900,17.000000,103.869820
31,4,9.403834,N/A,27.913324,22.140324,2.798541,0.249646,0.005000,1.174672,thin,yes,56.001031,245,0.921089,27.661846,22.762890,3.794028,65.730972
33,1,84.303490,N/A,23.679379,46.923531,16.230310,0.418261,0.005000,1.120903,mushroom,yes,23.252050,102,0.779978,24.291603,47.578094,16.615410,76.910362
34,1,84.303490,N/A,8.657038,56.502220,16.487080,0.269287,0.005000,1.156767,thin,yes,-4.042698,138,0.214742,8.226503,55.347782,16.400000,96.050819
35,1,84.303490,N/A,11.326236,52.473282,17.307402,0.380072,0.005000,1.093346,mushroom,yes,-25.645022,131,0.508632,11.686251,53.419403,16.821409,91.928482
36,3,7.326790,N/A,27.800032,27.626711,2.937616,0.384110,0.311348,1.067533,mushroom,yes,0.735860,232,0.792960,27.419500,26.740749,2.950000,67.632217
39,2,40.585918,N/A,33.519817,22.657322,4.880350,0.219041,N/A,1.083975,stubby,yes,58.125015,217,0.066131,32.908363,22.604748,5.867277,59.613480
40,1,84.303490,N/A,27.043747,46.098595,15.114601,0.523796,0.359516,1.048497,mushroom,yes,65.519214,96,0.862415,27.517315,46.161076,16.163689,73.261864
41,4,9.403834,N/A,27.159855,23.229824,4.618196,0.312536,0.100350,1.040305,thin,yes,-63.780333,244,0.000000,27.373119,22.810879,3.663648,65.695465
42,2,40.585918,N/A,44.816513,18.937040,9.619081,0.415340,0.005000,1.073598,mushroom,yes,41.250295,196,0.300535,44.514454,19.747723,10.377786,46.278660
44,1,84.303490,N/A,39.130257,38.447811,15.324251,0.347387,0.005000,1.087512,thin,yes,-8.091101,73,0.674992,39.997150,39.276539,15.153757,58.441139
47,4,9.403834,N/A,28.955189,23.615301,4.606166,0.363424,0.005000,1.040654,mushroom,yes,-10.289596,239,0.000000,28.784328,22.707010,4.438380,63.693047
48,2,40.585918,N/A,35.013592,21.524714,7.333831,0.323113,0.005000,1.039637,thin,yes,-44.760109,213,0.757192,35.010250,22.415970,6.450000,56.409489
49,2,40.585918,N/A,60.306957,17.694914,15.440333,0.432902,N/A,1.011856,stubby,yes,-52.925696,171,0.969922,60.643414,17.306866,14.760600,28.764296
50,3,7.326790,N/A,28.202906,26.552721,4.530289,0.418609,0.005000,1.002496,mushroom,yes,-58.383276,228,0.041143,28.186073,26.114494,3.817903,66.234383
51,1,84.303490,N/A,42.165932,38.434570,16.136444,0.501950,0.005000,1.026685,mushroom,yes,-33.437564,69,0.350686,41.597488,37.686329,15.515957,56.035175
54,2,40.585918,N/A,33.614708,22.873226,7.672401,0.315173,0.005000,1.023559,thin,yes,-67.370726,215,0.000000,33.989674,22.498075,6.400000,58.291687
55,1,84.303490,N/A,34.032867,43.904720,14.849305,0.422378,0.005000,0.998516,mushroom,yes,-11.293415,86,0.409882,33.262638,43.182796,14.638489,66.475525
56,1,84.303490,N/A,7.159633,55.322906,17.193748,0.456309,N/A,1.028670,stubby,yes,-55.822034,140,0.831785,7.766730,55.440880,16.282969,96.572952
57,2,40.585918,N/A,33.901268,22.458902,5.205816,0.321620,0.005000,0.955273,thin,yes,76.750449,216,0.315267,33.649929,22.473234,6.274986,58.788563
58,1,84.303490,N/A,4.877161,55.790627,14.509908,0.418317,0.146664,0.910429,mushroom,yes,52.775310,144,0.000000,5.347828,56.098217,15.250000,99.591698
59,4,9.403834,N/A,29.996750,22.514568,5.313957,0.413486,0.005000,0.934837,mushroom,yes,-60.541162,238,0.660309,30.011732,22.899166,4.632525,62.966942
60,2,40.585918,N/A,32.209457,22.569771,4.281042,0.355819,N/A,0.947576,stubby,yes,56.188383,219,0.000000,31.793179,22.976469,5.150000,60.932106
61,3,7.326790,N/A,31.514286,24.273878,4.952531,0.473747,0.005000,0.919013,mushroom,yes,-22.935875,221,0.270363,30.797077,23.850000,4.600000,62.213142
62,1,84.303490,N/A,0.731451,57.591194,17.754425,0.502392,0.005000,0.906843,mushroom,yes,-25.965754,153,0.474839,0.926907,58.323463,17.385330,105.061638
63,1,84.303490,N/A,46.525646,35.326168,15.699428,0.462117,0.005000,0.917853,mushroom,yes,23.531862,61,0.580888,46.061787,34.610828,16.070700,50.542774
64,1,84.303490,N/A,17.202213,49.855453,18.170685,0.285988,0.005000,0.940555,thin,yes,-27.771997,118,0.907004,17.364462,50.734394,17.700001,85.375259
65,2,40.585918,N/A,46.551479,19.340405,10.110652,0.312147,0.005000,0.925062,thin,yes,61.258760,193,0.843640,46.549999,19.773296,10.900001,44.197105
66,1,84.303490,N/A,32.750805,42.190113,14.736935,0.318536,0.005000,0.933125,thin,yes,-8.975583,86,0.893249,33.454872,42.998348,14.567632,66.193443
67,1,84.303490,N/A,6.305471,54.647091,15.790986,0.636748,0.005000,0.891174,mushroom,yes,-35.367048,142,0.127566,6.270649,55.337940,15.300000,98.274078
68,2,40.585918,N/A,40.406593,20.685871,7.877103,0.188529,0.005000,0.928153,thin,yes,42.673652,203,0.049258,40.123226,21.356779,8.548535,51.492619
69,3,7.326790,N/A,30.283354,23.495922,3.826946,0.238879,0.005000,0.906507,thin,yes,42.651754,222,0.354444,30.462154,24.144062,4.446326,62.802132
70,1,84.303490,N/A,37.037380,42.185261,14.373506,0.183831,0.005000,0.937373,thin,yes,3.530698,80,0.712303,36.259460,41.219929,14.450000,62.843472
71,4,9.403834,N/A,28.480076,22.405962,3.323119,0.330355,N/A,0.896819,stubby,yes,43.686801,243,0.404361,27.913538,22.706829,3.935840,65.181129
72,1,84.303490,N/A,13.732794,51.402325,18.038204,0.220061,0.005000,0.892655,thin,yes,-54.757003,124,0.023671,14.042665,51.863579,17.251738,89.009544
74,1,84.303490,N/A,26.882105,45.220215,16.178455,0.440022,0.005000,0.869329,mushroom,yes,-1.444241,95,0.000000,27.555313,46.126114,16.150000,73.181328
75,3,7.326790,N/A,29.814856,24.991240,5.286130,0.410958,0.353128,0.826326,mushroom,yes,-68.500014,223,0.000000,29.925697,24.723291,4.550000,63.692528
76,1,84.303490,N/A,3.537676,57.427902,15.595939,0.396970,0.005000,0.855498,mushroom,yes,59.286038,149,0.589591,3.503328,56.944695,16.411354,101.960152
77,3,7.326790,N/A,28.699430,25.096292,3.197244,0.364485,0.005000,0.859164,mushroom,yes,60.796657,226,0.435388,29.016027,25.373428,3.950000,65.097992
78,3,7.326790,N/A,28.397980,25.653425,3.007197,0.371575,N/A,0.856817,stubby,yes,78.053581,229,0.009659,28.554043,25.777666,3.950000,66.622940
79,1,84.303490,N/A,19.623734,48.835880,17.651949,0.417368,0.005000,0.847549,mushroom,yes,-29.375255,110,0.000000,20.206736,49.387913,17.200001,81.890083
80,1,84.303490,N/A,60.919884,24.180145,15.650609,0.413684,N/A,0.809205,stubby,yes,67.198142,33,0.276379,60.899410,23.886835,16.350000,30.826681
81,3,7.326790,N/A,28.930735,25.154877,4.580820,0.472459,0.404937,0.801702,mushroom,yes,-68.431369,225,0.329354,29.170223,25.224342,3.950000,64.647125
82,1,84.303490,N/A,29.848749,45.956680,15.379841,0.276556,0.005000,0.850007,thin,yes,3.304311,92,0.270415,29.456177,44.951759,15.442130,70.915993
83,1,84.303490,N/A,12.013614,53.784389,15.897596,0.223057,0.005000,0.850178,thin,yes,63.836870,131,0.606906,11.791969,53.381302,16.833973,91.884254
84,1,84.303490,N/A,25.583858,47.257774,15.591305,0.400898,0.005000,0.809777,mushroom,yes,60.377447,100,0.870880,25.566143,46.842201,16.322840,75.454636
86,1,84.303490,N/A,8.199236,54.711960,17.006859,0.269395,0.050000,0.805210,thin,yes,-45.067833,138,0.661376,8.421202,55.275227,16.400000,95.854630
87,1,84.303490,N/A,30.996733,44.855179,16.089422,0.373946,0.005000,0.800297,mushroom,yes,-54.544478,90,0.063137,30.617428,44.466846,15.327139,69.565086
88,3,7.326790,N/A,27.626684,26.977793,3.719135,0.284746,0.187592,0.789149,thin,yes,-57.216827,230,0.383063,27.558022,26.563652,3.067322,66.994225
89,1,84.303490,N/A,4.119645,55.877254,15.469316,0.228076,0.005000,0.821223,thin,yes,29.055798,147,0.416628,4.342278,56.669586,15.926569,100.953636
90,2,40.585918,N/A,38.675674,20.764700,8.296796,0.335425,0.245982,0.776026,thin,yes,-33.985028,207,0.741092,38.873947,21.374174,7.864738,52.886379
91,2,40.585918,N/A,34.427170,22.699173,7.530749,0.505330,0.364410,0.757066,mushroom,yes,-77.446246,215,0.652361,34.483879,22.461334,6.432728,57.796703
92,1,84.303490,N/A,24.205843,47.855846,15.641594,0.193787,N/A,0.799616,stubby,yes,78.256902,102,0.486116,24.226860,47.650215,16.635956,77.122917
94,1,84.303490,N/A,14.047982,52.863216,16.999559,0.252663,0.005000,0.804326,thin,yes,3.367060,126,0.171478,13.434899,52.263893,17.050001,89.771263
