ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
0,14,88.675568,N/A,9.895085,43.134445,10.204385,0.432819,0.005000,1.397040,mushroom,yes,-38.150408,370,0.000000,9.449178,42.004261,9.250000,94.114075
1,4,18.712305,N/A,70.894524,53.763775,5.726846,0.248779,0.224529,1.370667,thin,yes,85.665417,107,0.766695,70.809746,53.808552,6.991737,57.921684
2,14,88.675568,N/A,1.084909,42.597195,8.561258,0.435127,0.005000,1.451663,mushroom,yes,5.500449,393,0.641165,1.782113,44.166882,8.726654,102.644081
3,14,88.675568,N/A,9.175897,43.709667,9.095342,0.252732,0.005000,1.459767,thin,yes,-2.082980,372,0.554485,8.872508,42.154884,9.037726,94.823212
4,5,18.831476,N/A,66.948509,61.070004,12.268491,0.490044,0.005000,1.446136,mushroom,yes,6.576047,166,0.000000,65.452553,60.564697,12.450518,65.435684
5,14,88.675568,N/A,49.049538,23.998655,17.641121,0.413752,0.005000,1.436101,mushroom,yes,-24.526824,258,0.415982,49.492443,22.678299,17.005661,43.961838
6,5,18.831476,N/A,68.872528,57.564495,12.014521,0.203229,0.005000,1.460980,thin,yes,-4.170129,156,0.422703,67.314583,57.085728,11.895686,61.291607
9,14,88.675568,N/A,6.368098,43.601551,8.923772,0.395467,0.005000,1.357782,mushroom,yes,7.334533,380,0.131112,6.059948,42.311844,9.094450,97.644333
10,5,18.831476,N/A,66.012123,62.558426,11.932477,0.187096,0.005000,1.454042,thin,yes,25.477025,171,0.825496,64.832855,61.810192,12.597939,66.895851
13,3,18.105278,N/A,72.252174,45.742161,8.914106,0.287731,0.005000,1.398086,thin,yes,78.460359,85,0.000000,71.968315,45.630936,10.407310,48.739574
15,14,88.675568,N/A,21.738447,35.150860,10.678693,0.361469,0.005000,1.422258,mushroom,yes,20.311332,333,0.000000,22.420734,36.382984,11.200000,78.673653
18,11,9.197495,N/A,74.964577,29.134871,18.706343,0.139514,0.005000,1.414754,thin,yes,-63.779915,185,0.431465,75.655525,29.166092,17.301960,30.652319
19,3,18.105278,N/A,73.621613,45.392220,10.708869,0.391491,0.005000,1.343283,mushroom,yes,-11.118220,83,0.201645,72.255684,45.073761,10.433234,47.538017
20,14,88.675568,N/A,10.022880,42.882042,8.161828,0.216793,0.005000,1.376583,thin,yes,45.961964,371,0.830957,9.444210,42.005569,9.247969,94.206024
21,4,18.712305,N/A,69.725967,59.077385,4.939426,0.158049,0.005000,1.355238,thin,yes,62.940626,120,0.260741,69.104416,58.862499,6.226835,63.339386
22,14,88.675568,N/A,2.118306,43.548000,10.100945,0.427643,0.005000,1.302613,mushroom,yes,-69.924390,392,0.637025,2.164718,44.002815,8.850000,102.036263
