ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
4,1,70.919098,N/A,54.750069,10.559550,14.111382,0.475676,0.005000,1.411580,mushroom,yes,-2.019794,121,0.523235,53.455536,11.550267,14.053893,71.316490
9,3,12.017579,N/A,52.298565,54.277428,23.922705,0.005000,N/A,1.302999,thin,yes,61.186633,242,0.774986,52.783611,54.510529,24.901056,66.791710
11,3,12.017579,N/A,52.970825,53.504925,23.369682,0.204092,0.005000,1.396929,thin,yes,56.337226,239,0.806610,52.788536,54.507648,24.900000,65.011482
13,1,70.919098,N/A,71.963387,27.673546,8.444616,0.237271,0.005000,1.355933,thin,yes,60.704094,65,0.849124,71.523026,28.223291,9.700000,43.042122
17,3,12.017579,N/A,55.584099,54.309437,24.963423,0.447101,0.005000,1.263465,mushroom,yes,-34.831172,236,0.461844,55.495182,53.360161,24.300001,63.548779
20,4,6.914218,N/A,55.895439,51.156681,26.360851,0.280152,0.005000,1.279379,thin,yes,39.355313,257,0.000000,56.448486,51.952072,27.155340,62.426441
23,1,70.919098,N/A,67.711029,26.573109,10.208966,0.414279,0.005000,1.167382,mushroom,yes,49.305437,76,0.435935,67.858261,25.936060,10.969273,48.489326
24,3,12.017579,N/A,48.272991,55.412510,25.408222,0.386259,0.005000,1.210912,mushroom,yes,20.187508,251,0.070953,48.928478,56.231121,25.793812,71.252037
25,2,40.585655,N/A,74.067017,43.147533,20.863798,0.581938,0.005000,1.154603,mushroom,yes,-30.175821,191,0.494498,74.739311,43.846264,20.300001,39.563484
26,2,40.585655,N/A,86.946434,37.043129,14.247865,0.442626,0.005000,1.207377,mushroom,yes,-24.499435,165,0.000000,87.027863,38.462440,13.600000,23.860678
27,1,70.919098,N/A,70.284538,26.183752,11.754834,0.266301,0.005000,1.193401,thin,yes,-55.013893,71,0.225347,69.724762,26.631664,10.730437,46.407043
28,2,40.585655,N/A,66.325241,47.949135,22.755398,0.337137,0.005000,1.193863,thin,yes,-3.811038,209,0.701934,66.828438,49.109257,22.671162,49.652779
29,2,40.585655,N/A,63.793427,49.117607,24.446974,0.222162,0.005000,1.201593,thin,yes,-25.935148,214,0.304343,64.085373,50.240196,23.882862,53.156475
30,1,70.919098,N/A,53.657581,10.668582,13.616865,0.551783,0.429230,1.091064,mushroom,yes,32.444938,122,0.746681,53.253292,11.303960,14.095624,71.911079
31,1,70.919098,N/A,45.867371,1.950089,14.650273,0.246002,0.005000,1.177356,thin,yes,-29.820426,148,0.310688,45.180618,2.759358,14.041908,84.365112
32,1,70.919098,N/A,73.284401,28.814270,8.300330,0.571898,N/A,1.062379,stubby,yes,65.939789,61,0.000000,73.238968,29.168411,9.100000,41.538551
37,1,70.919098,N/A,71.575775,26.745293,9.847433,0.409035,0.005000,1.062872,mushroom,yes,8.823617,68,0.000000,70.775749,27.316202,10.000000,44.873722
38,2,40.585655,N/A,65.104332,51.314907,23.970934,0.127667,0.005000,1.139339,thin,yes,-16.910774,213,0.253817,64.572014,50.042034,23.551466,52.521637
39,3,12.017579,N/A,53.701527,53.065769,23.545723,0.133497,0.005000,1.146089,thin,yes,35.148163,238,0.000000,54.127365,54.048813,24.300001,64.896584
40,1,70.919098,N/A,46.031731,2.801106,12.919554,0.185623,0.005000,1.076650,thin,yes,52.367725,145,0.542493,46.190292,3.520004,13.874386,83.047981
41,3,12.017579,N/A,50.554203,55.067852,24.371538,0.367027,0.252128,1.013488,mushroom,yes,60.780579,246,0.684174,51.020317,55.174774,25.226532,68.779762
42,1,70.919098,N/A,55.082745,14.829118,13.452418,0.339706,0.005000,1.059933,thin,yes,52.522648,112,0.000000,55.575977,14.406017,14.300000,67.681107
43,1,70.919098,N/A,46.059959,2.778498,15.073595,0.243362,0.005000,1.070288,thin,yes,-58.616541,146,0.000000,45.611717,3.168107,14.100000,83.722061
44,1,70.919098,N/A,70.979622,27.731995,8.508150,0.226382,0.005000,1.059593,thin,yes,70.403318,67,0.896544,71.279373,28.047249,9.730031,43.907265
47,2,40.585655,N/A,64.538376,50.346489,24.721987,0.246369,N/A,0.977918,stubby,yes,-59.558742,214,0.142111,64.063484,50.252270,23.898136,53.249817
49,4,6.914218,N/A,57.162216,51.865891,25.568069,0.319610,0.273463,0.951756,thin,yes,64.341757,255,0.415787,57.526943,52.091423,26.460766,61.207600
50,4,6.914218,N/A,55.720093,52.543877,29.219959,0.265464,0.005000,1.001469,thin,yes,-43.970590,261,0.000000,54.976852,52.472832,28.499689,64.801277
51,1,70.919098,N/A,70.862526,28.511517,10.641546,0.337151,0.005000,1.004974,thin,yes,-50.911989,67,0.364450,71.134666,27.893366,9.810106,44.207493
52,2,40.585655,N/A,60.504887,50.937920,26.019020,0.281047,0.005000,0.991521,thin,yes,-46.469989,224,0.158844,60.293373,51.730694,25.155294,57.763306
53,4,6.914218,N/A,55.349998,50.961296,28.115721,0.457283,0.005000,0.999379,mushroom,yes,-15.917630,260,0.897215,55.604805,51.979538,27.816374,63.628883
55,2,40.585655,N/A,66.099709,49.213207,22.052725,0.363115,0.250098,0.926580,mushroom,yes,68.850297,209,0.387537,66.436600,49.345165,22.987968,49.846859
