ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
5,2,59.821915,N/A,2.094742,10.454274,26.600126,0.213805,0.005000,1.473361,thin,yes,2.548770,190,0.422855,3.624695,10.020728,26.670912,118.754509
11,3,31.338278,N/A,14.903954,48.033451,20.731068,0.327877,0.005000,1.375692,thin,yes,-34.833160,223,0.761098,13.850314,48.454391,19.941517,76.695892
16,3,31.338278,N/A,12.197464,47.404751,18.666397,0.186309,0.005000,1.410290,thin,yes,63.296424,225,0.185783,12.953342,47.563599,20.201883,78.201233
24,2,59.821915,N/A,6.626835,28.156872,24.759489,0.402582,0.005000,1.279727,mushroom,yes,-41.254559,153,0.326796,5.797686,28.364290,24.009817,98.704720
25,1,34.733837,N/A,22.026031,57.415436,15.270278,0.331050,0.005000,1.326381,thin,yes,-63.118652,90,0.171291,21.471203,57.659618,14.074458,62.490608
29,2,59.821915,N/A,5.602992,26.244267,25.072842,0.162999,0.111160,1.235092,thin,yes,-78.009308,158,0.688655,5.766790,26.101570,24.050001,100.886902
31,1,34.733837,N/A,21.600073,57.990841,14.982453,0.462014,N/A,1.220267,thin,yes,-73.787904,90,0.290098,21.555483,57.722927,14.048339,62.416512
32,4,46.387409,N/A,7.860666,64.043633,11.291328,0.831494,0.005000,1.219013,mushroom,yes,-11.728778,350,0.000000,7.061476,64.502502,11.100000,73.235115
34,1,34.733837,N/A,28.108597,64.334633,11.709325,0.303077,0.005000,1.299643,thin,yes,-21.884853,72,0.557582,28.797333,63.321293,11.217157,52.493176
35,2,59.821915,N/A,4.804031,8.685036,26.702206,0.454420,0.005000,1.232487,mushroom,yes,-0.120762,192,0.018419,3.758213,8.661236,26.700001,120.318581
36,2,59.821915,N/A,3.801996,5.591959,25.827377,0.371071,0.320538,1.203285,mushroom,yes,87.280702,197,0.000000,3.821324,5.550000,26.800001,123.398331
37,2,59.821915,N/A,12.087601,44.460526,19.790922,0.390969,0.005000,1.235509,mushroom,yes,-6.015352,120,0.482143,13.325139,43.953590,19.650000,80.064697
38,3,31.338278,N/A,11.957979,46.791214,22.438131,0.166504,0.005000,1.281227,thin,yes,-66.501337,229,0.013069,11.425488,46.672523,21.183352,80.290306
40,3,31.338278,N/A,7.093025,42.149441,25.614466,0.160043,N/A,1.271659,stubby,yes,-75.618427,242,0.000000,7.477128,42.033741,24.050001,87.413628
42,2,59.821915,N/A,7.141489,31.109623,25.162437,0.311568,N/A,1.256030,stubby,yes,-68.165758,148,0.032843,6.608621,31.091232,23.831686,95.977562
44,3,31.338278,N/A,17.140305,53.643669,16.484673,0.246685,0.005000,1.203282,thin,yes,41.347065,211,0.724131,17.750046,52.800953,17.400000,70.248825
45,2,59.821915,N/A,4.412605,20.615591,25.607208,0.496038,0.449288,1.142591,mushroom,yes,-76.391337,168,0.994716,4.183774,20.699791,24.600000,106.873955
48,2,59.821915,N/A,14.052133,48.498249,17.845922,0.005000,N/A,1.257433,thin,yes,11.704782,112,0.000000,15.383667,47.880829,18.150000,75.145645
49,2,59.821915,N/A,3.373388,8.442971,25.863916,0.453276,0.366477,1.132195,mushroom,yes,62.954095,192,0.000000,3.764190,8.614653,26.700001,120.332611
50,2,59.821915,N/A,13.116660,41.743961,20.986752,0.500782,0.005000,1.171380,mushroom,yes,-41.810587,123,0.933555,12.463017,42.413235,20.150000,81.917374
57,2,59.821915,N/A,4.299464,6.576585,25.769558,0.251917,0.005000,1.154641,thin,yes,72.420724,196,0.563737,3.920447,6.540487,26.971287,122.497696
58,1,34.733837,N/A,25.025143,62.767109,11.633873,0.488963,0.005000,1.162950,mushroom,yes,16.310802,79,0.518090,25.815620,61.956253,11.965243,55.924675
61,4,46.387409,N/A,21.389685,68.289230,11.759514,0.523834,0.306372,1.076103,mushroom,yes,-73.385485,315,0.126025,21.488628,68.538681,10.860160,57.367672
63,1,34.733837,N/A,21.518482,56.455811,15.000064,0.406272,0.005000,1.118940,mushroom,yes,-22.436739,92,0.328230,20.785078,57.092583,14.599008,63.641510
64,4,46.387409,N/A,1.888232,64.270798,11.342821,0.159764,0.005000,1.176924,thin,yes,21.527359,367,0.762287,1.671156,62.912998,11.885223,79.556870
66,3,31.338278,N/A,8.011659,40.304588,23.359152,0.474270,0.005000,1.112654,mushroom,yes,29.014626,245,0.837217,7.232082,40.865864,23.891947,88.713943
67,2,59.821915,N/A,2.982402,9.867262,26.344709,0.537880,0.419355,1.057198,mushroom,yes,29.803294,190,0.000000,3.597813,9.789610,26.700001,118.996758
69,3,31.338278,N/A,13.861479,50.518425,19.444628,0.318320,0.005000,1.132335,thin,yes,-6.871339,219,0.000000,14.890043,49.900002,19.300001,74.914063
71,2,59.821915,N/A,5.038251,22.409613,25.237978,0.376396,0.005000,1.055953,mushroom,yes,-57.087145,164,0.046041,4.471951,22.507753,24.350000,104.967110
75,1,34.733837,N/A,38.694626,70.147049,9.095876,0.444750,0.005000,1.090250,mushroom,yes,76.815131,50,0.425867,38.530430,69.917671,10.300000,40.014397
76,4,46.387409,N/A,10.491961,66.860939,11.944435,0.501761,0.005000,1.055205,mushroom,yes,-36.342440,341,0.393509,10.380189,66.060738,11.350000,69.402710
77,3,31.338278,N/A,8.273568,44.502121,23.704685,0.421838,0.005000,1.076919,mushroom,yes,-45.410575,238,0.467628,8.554301,43.857548,22.991482,84.854301
79,1,34.733837,N/A,22.657219,58.532761,14.388948,0.348173,0.314960,1.021720,thin,yes,-68.637156,89,0.551921,22.302374,58.647682,13.435369,61.488083
80,2,59.821915,N/A,2.705938,4.607273,26.110937,0.378269,0.005000,1.054192,mushroom,yes,35.978837,200,0.486638,3.720664,4.685816,26.849810,124.562080
81,2,59.821915,N/A,4.844148,0.800692,27.953316,0.457253,0.005000,1.051816,mushroom,yes,-32.601269,209,0.820091,4.121285,0.441518,27.437078,128.793274
83,2,59.821915,N/A,5.850457,29.948761,24.914745,0.231902,0.005000,1.049994,thin,yes,-66.284694,151,0.535647,6.225708,29.708149,23.900000,97.264458
84,3,31.338278,N/A,15.965883,53.018074,18.133354,0.312469,0.005000,1.074876,thin,yes,-22.721530,213,0.597213,16.433672,52.210430,17.742519,71.546883
