ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
7,2,92.190460,N/A,2.791294,7.036872,6.665504,0.402044,0.005000,1.749881,mushroom,yes,-61.056244,308,0.000000,3.415356,6.652686,5.340362,114.350388
15,2,92.190460,N/A,53.967667,16.444555,3.496931,0.190874,0.005000,1.835469,thin,yes,27.112814,154,0.044912,54.047966,18.206505,4.400000,53.322449
24,2,92.190460,N/A,51.762325,17.062330,6.491959,0.372232,0.005000,1.653260,mushroom,yes,-50.833247,162,0.000000,51.307575,18.101057,5.100000,56.178680
29,6,39.626816,N/A,79.321198,4.660815,21.895658,0.410645,0.005000,1.653180,mushroom,yes,-40.271855,481,0.617154,78.597939,5.654921,20.854115,39.768318
33,2,92.190460,N/A,63.961365,19.703232,5.420101,0.197584,0.005000,1.628634,thin,yes,-77.662837,126,0.441469,63.822212,20.017179,3.850000,42.821114
34,2,92.190460,N/A,44.636097,17.923063,7.627075,0.252418,0.005000,1.599185,thin,yes,-62.717538,183,0.000000,43.875870,18.212265,6.050000,64.277435
35,6,39.626816,N/A,90.388977,21.953548,11.831046,0.228311,0.005000,1.614961,thin,yes,-53.849182,408,0.000000,89.795692,21.048695,10.350000,15.883192
38,2,92.190460,N/A,3.614520,8.040174,4.340908,0.403215,0.005000,1.497701,mushroom,yes,46.287464,303,0.701332,4.222084,7.487505,5.200000,112.393753
40,2,92.190460,N/A,51.930031,19.255390,4.262117,0.348797,0.005000,1.490552,thin,yes,28.482663,161,0.160511,51.687004,18.056948,4.925584,55.637600
42,2,92.190460,N/A,0.423807,6.006716,6.181825,0.427096,0.005000,1.501977,mushroom,yes,-36.069940,313,0.932342,1.234621,5.107731,5.300000,116.295509
43,2,92.190460,N/A,14.759170,11.139389,2.993054,0.155709,0.005000,1.541782,thin,yes,12.986084,278,0.000000,13.858522,9.621904,3.400000,101.225830
47,5,22.191593,N/A,62.477177,29.584229,1.698563,0.428455,0.005000,1.413256,mushroom,yes,45.213007,370,0.000000,62.704796,28.667681,2.650000,43.679192
49,2,92.190460,N/A,35.107788,17.225286,7.597161,0.387240,0.005000,1.373146,mushroom,yes,-39.022661,212,0.000000,34.561283,17.982973,6.840037,74.447800
54,2,92.190460,N/A,16.050304,10.858982,1.847455,0.282990,0.005000,1.362494,thin,yes,40.181206,271,0.000000,16.400497,9.849257,2.750000,98.291306
55,2,92.190460,N/A,5.303377,9.582952,4.594588,0.399032,0.005000,1.315269,mushroom,yes,26.407174,298,0.463834,5.617792,8.509533,5.150000,110.443359
56,2,92.190460,N/A,56.104954,18.949234,5.863574,0.213186,0.005000,1.361160,thin,yes,-69.728781,148,0.000000,56.001526,18.381081,4.300000,51.232784
58,6,39.626816,N/A,75.916901,5.419146,20.523849,0.118552,0.005000,1.349942,thin,yes,44.742816,488,0.335803,77.000801,5.020905,21.668274,42.132561
60,2,92.190460,N/A,17.807688,11.561049,2.203713,0.455673,0.156531,1.252575,mushroom,yes,16.588531,266,0.000000,17.857368,10.399666,2.550000,96.669052
64,2,92.190460,N/A,14.903508,8.531822,1.936035,0.255639,0.005000,1.292497,thin,yes,55.587859,274,0.000000,14.883595,9.260393,3.000000,99.660080
66,2,92.190460,N/A,21.043018,12.062859,3.134305,0.205534,0.005000,1.297255,thin,yes,17.249659,252,0.511893,21.840219,10.987304,3.550000,92.262878
67,2,92.190460,N/A,19.233459,11.529237,1.570732,0.200911,0.005000,1.282470,thin,yes,42.930590,262,0.000000,19.095787,10.539827,2.500000,95.387123
69,2,92.190460,N/A,48.791656,19.342907,5.557096,0.432327,0.005000,1.247738,mushroom,yes,-15.314566,167,0.000000,49.076790,18.070444,5.200000,58.427639
70,2,92.190460,N/A,61.481094,19.074760,2.634854,0.175428,0.005000,1.259380,thin,yes,73.645090,134,0.000000,61.737152,19.396383,4.035738,45.919655
71,2,92.190460,N/A,3.328708,7.443478,4.309670,0.465187,0.005000,1.201656,mushroom,yes,56.536887,304,0.280163,3.706399,6.992203,5.200000,112.916000
72,2,92.190460,N/A,24.214693,10.825573,4.259576,0.189395,N/A,1.253759,stubby,yes,-26.512108,245,0.262107,23.861225,12.007185,3.644326,89.969254
75,2,92.190460,N/A,28.085520,13.235799,6.058284,0.308609,0.005000,1.203830,thin,yes,-61.291212,234,0.334428,28.193693,13.833279,4.949626,84.366226
76,2,92.190460,N/A,30.208294,17.233727,6.036353,0.374015,0.005000,1.185107,mushroom,yes,66.100135,225,0.000000,29.672474,17.187494,7.250000,79.738045
77,2,92.190460,N/A,17.947350,10.159949,1.512968,0.384645,0.199221,1.135078,mushroom,yes,76.130800,266,0.000000,17.857368,10.399666,2.550000,96.669052
78,2,92.190460,N/A,58.528236,18.896246,2.758282,0.156790,0.005000,1.210530,thin,yes,69.611522,143,0.854118,58.050907,18.751913,4.100000,48.825733
82,2,92.190460,N/A,27.314104,12.625108,5.519927,0.428865,0.005000,1.150002,mushroom,yes,-75.455560,236,0.000000,27.500502,12.823925,4.469496,85.645866
84,2,92.190460,N/A,44.725281,17.129534,6.084484,0.461659,0.005000,1.154105,mushroom,yes,-15.063324,182,0.929977,44.314068,18.103300,5.800000,63.618824
85,2,92.190460,N/A,6.381742,9.568724,5.987141,0.337672,0.005000,1.148825,thin,yes,-43.796256,295,0.098979,6.575115,8.831443,5.256296,109.528503
86,2,92.190460,N/A,45.524288,17.887510,6.577106,0.364192,0.150858,1.120237,mushroom,yes,-88.381780,178,0.000000,45.555519,17.881313,5.450000,62.523022
87,2,92.190460,N/A,19.605841,11.312932,1.835720,0.335904,0.005000,1.146138,thin,yes,44.310957,260,0.000000,19.550001,10.532039,2.600000,94.915649
88,2,92.190460,N/A,29.179302,14.184910,4.247288,0.348614,0.005000,1.145234,thin,yes,61.926179,233,0.347595,28.677208,14.452426,5.313943,83.745583
90,2,92.190460,N/A,3.023397,6.092393,6.572651,0.237476,0.187720,1.120431,thin,yes,-75.311565,308,0.000000,2.744379,6.221371,5.400000,114.350388
91,2,92.190460,N/A,12.428779,9.012218,2.707541,0.364257,0.005000,1.082866,mushroom,yes,81.754765,280,0.000000,12.517438,9.145036,3.809552,102.238724
92,2,92.190460,N/A,29.388783,15.318959,7.218753,0.356860,0.177090,1.058518,mushroom,yes,-73.248085,230,0.883812,29.137369,15.453155,6.271963,81.621613
93,2,92.190460,N/A,50.572205,19.261637,4.934331,0.241291,0.005000,1.115747,thin,yes,10.422543,164,0.672636,50.768097,18.105629,5.150000,56.837177
95,2,92.190460,N/A,2.839629,5.110079,5.015127,0.266023,0.119974,1.039825,thin,yes,17.073795,310,0.145085,2.287405,5.639069,5.250000,115.147751
97,2,92.190460,N/A,25.352562,11.190103,3.586294,0.526831,0.005000,1.031970,mushroom,yes,15.437002,242,0.683316,25.300661,12.057654,3.826288,88.396416
99,2,92.190460,N/A,58.478783,19.564405,4.126997,0.052424,0.005000,1.046724,thin,yes,-1.684008,143,0.000000,58.050907,18.751913,4.100000,49.085480
100,2,92.190460,N/A,1.956119,4.593193,4.373339,0.402673,0.005000,1.061904,mushroom,yes,53.746549,311,0.000000,1.798281,5.254150,5.300000,115.754700
101,2,92.190460,N/A,13.369427,10.458701,3.984522,0.347681,0.005000,1.034350,thin,yes,-24.563455,279,0.298736,13.677637,9.519487,3.532718,101.551613
102,6,39.626816,N/A,71.010796,3.087669,23.936954,0.553107,0.005000,1.050887,mushroom,yes,4.496282,506,0.543909,71.427979,2.070607,24.023399,49.100010
103,2,92.190460,N/A,6.214623,7.943851,4.292225,0.401673,0.005000,1.045163,mushroom,yes,55.313272,297,0.908518,6.093135,8.560255,5.200000,109.987228
104,2,92.190460,N/A,55.723782,18.990061,5.237735,0.311552,0.156089,1.015647,thin,yes,-54.778572,149,0.767639,55.948853,18.367470,4.300000,51.349335
105,6,39.626816,N/A,70.067451,1.597616,22.725334,0.144880,0.005000,1.051082,thin,yes,64.286761,509,0.391201,70.575027,1.496715,23.800001,50.469532
106,2,92.190460,N/A,8.853808,7.704320,4.695902,0.285295,0.005000,1.058603,thin,yes,20.852447,289,0.826604,9.014132,8.853154,5.137747,106.640526
107,6,39.626816,N/A,85.587868,12.327826,14.489937,0.235430,0.005000,1.035720,thin,yes,-65.156039,443,0.000000,85.098076,12.407547,13.418141,27.285513
108,2,92.190460,N/A,13.271805,10.784602,3.220705,0.221626,0.005000,1.052895,thin,yes,7.838690,278,0.000000,13.858522,9.621904,3.400000,101.225830
109,6,39.626816,N/A,84.464844,12.989801,13.746463,0.434673,0.323856,0.972148,mushroom,yes,-25.079025,442,0.355261,85.158630,12.499020,13.348754,26.815182
110,2,92.190460,N/A,41.348312,17.817184,5.625511,0.235081,N/A,0.962081,thin,yes,73.810804,190,0.689827,41.479279,17.599688,6.500000,66.930031
111,2,92.190460,N/A,28.369787,17.197506,6.950807,0.394575,0.005000,0.974355,mushroom,yes,-0.047611,227,0.416838,29.114960,16.575989,6.950000,80.491119
112,2,92.190460,N/A,2.116565,5.401404,6.323858,0.327274,N/A,0.957310,stubby,yes,-82.276886,311,0.463320,1.975790,5.385318,5.279057,115.509460
114,5,22.191593,N/A,59.204918,28.456844,2.278788,0.464001,0.005000,0.980428,mushroom,yes,-10.602425,381,0.624505,59.825253,27.730593,2.100000,47.111099
115,2,92.190460,N/A,11.633158,8.656470,5.078286,0.375440,0.005000,0.957411,mushroom,yes,-48.726383,285,0.865144,11.127966,8.946332,4.414690,104.400627
116,2,92.190460,N/A,38.507210,19.009239,6.500021,0.235622,0.005000,0.990990,thin,yes,10.662727,198,0.478383,38.606243,17.902607,6.709208,69.908150
117,2,92.190460,N/A,5.326838,7.119735,4.964187,0.188252,0.005000,1.003100,thin,yes,11.545952,301,0.000000,4.236995,7.500120,5.200000,111.902145
119,2,92.190460,N/A,28.430538,14.968335,6.714881,0.526534,0.005000,0.938992,mushroom,yes,-40.711442,231,0.979685,29.080433,15.258492,6.102453,82.122704
120,2,92.190460,N/A,24.188351,13.163018,4.215350,0.415734,0.005000,0.960134,mushroom,yes,-23.206576,244,0.022454,24.257912,12.196741,3.800000,89.521858
121,2,92.190460,N/A,7.621366,8.275462,5.615804,0.424664,0.005000,0.954070,mushroom,yes,-26.826604,291,0.557299,7.004350,8.959324,5.150000,107.775642
122,2,92.190460,N/A,3.586299,5.701208,5.393677,0.486487,0.005000,0.932856,mushroom,yes,-2.597382,309,0.000000,3.474329,6.690540,5.348511,114.690231
123,6,39.626816,N/A,83.563538,12.152450,13.991965,0.364154,0.005000,0.941493,mushroom,yes,-5.350474,446,0.497424,84.562988,11.732387,13.890429,28.122646
124,2,92.190460,N/A,46.565475,18.478666,6.351389,0.253671,0.005000,0.961862,thin,yes,-56.269746,174,0.000000,46.447704,17.888462,5.450000,61.335056
125,2,92.190460,N/A,1.743513,6.220646,5.531116,0.316240,0.075584,0.897000,thin,yes,-18.052502,310,0.300744,2.110708,5.485015,5.263139,115.064445
126,2,92.190460,N/A,50.190132,19.021259,5.594196,0.397315,0.005000,0.931381,mushroom,yes,-23.271217,165,0.260202,49.929207,18.135569,5.197099,57.475513
127,2,92.190460,N/A,5.220811,7.854386,5.905113,0.389740,0.005000,0.908273,mushroom,yes,-58.520672,299,0.397089,5.181035,8.366121,5.066839,110.825737
128,6,39.626816,N/A,71.806648,1.978948,25.019249,0.485602,0.379788,0.890548,mushroom,yes,-72.310333,505,0.000000,71.605927,2.170189,24.150000,48.927071
129,2,92.190460,N/A,42.026051,17.975222,5.376394,0.247042,0.005000,0.924675,thin,yes,75.997407,187,0.000000,42.175835,17.768524,6.400000,66.133987
130,2,92.190460,N/A,41.507153,17.649683,7.527391,0.239281,N/A,0.933272,stubby,yes,-87.728583,189,0.000000,41.511902,17.609209,6.500000,66.825203
131,6,39.626816,N/A,76.146202,2.973685,22.415443,0.145072,0.005000,0.946884,thin,yes,6.044638,493,0.669868,75.524124,4.006640,22.543129,43.983334
132,5,22.191593,N/A,64.164581,29.825340,1.686168,0.268491,0.171759,0.888559,thin,yes,62.002021,364,0.000000,64.089096,29.426315,2.450000,41.923717
133,2,92.190460,N/A,30.014189,18.265507,7.018030,0.271090,0.005000,0.936292,thin,yes,12.783924,225,0.561353,29.805782,17.173140,7.270358,79.551071
134,6,39.626816,N/A,81.793648,6.232653,19.002447,0.492204,0.005000,0.909112,mushroom,yes,7.168498,469,0.000000,81.152687,7.086325,19.136709,35.908226
135,6,39.626816,N/A,82.624130,8.212853,18.213875,0.415101,0.005000,0.901631,mushroom,yes,-2.279655,464,0.000000,81.653343,8.166017,18.175184,34.314991
136,2,92.190460,N/A,34.874386,17.490427,6.035349,0.314588,0.005000,0.894891,thin,yes,48.950431,211,0.278083,34.737183,18.046953,6.693577,74.004341
137,2,92.190460,N/A,20.770956,9.587702,3.469869,0.382320,0.005000,0.897082,mushroom,yes,-16.562270,256,0.069868,20.750000,10.494901,3.200000,93.539642
138,2,92.190460,N/A,12.161402,9.979788,3.938828,0.371297,0.005000,0.900589,mushroom,yes,-3.246352,282,0.677115,12.109142,9.068022,3.887027,103.068565
139,2,92.190460,N/A,39.210907,17.041685,6.250501,0.278664,0.005000,0.910855,thin,yes,28.895603,197,0.809247,39.202049,17.946648,6.750000,69.308693
140,6,39.626816,N/A,75.718361,4.526655,21.679041,0.476352,N/A,0.859772,stubby,yes,39.730182,491,0.902587,76.313126,4.431952,22.179581,43.003063
