ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
12,4,73.548424,N/A,31.595045,18.630211,7.811713,0.188178,0.005000,1.940938,thin,yes,-84.235166,369,0.361387,31.765209,18.771997,5.617752,81.184258
14,4,73.548424,N/A,53.560001,26.444048,2.791363,0.202989,0.005000,1.935635,thin,yes,69.758767,318,0.368952,53.886814,25.779371,4.800000,55.802074
21,4,73.548424,N/A,48.102077,22.770660,3.565418,0.410668,0.005000,1.766806,mushroom,yes,48.466458,333,0.281414,47.382866,23.668596,4.864241,63.074833
22,2,15.048910,N/A,68.544060,58.029186,3.748937,0.210646,0.005000,1.837581,thin,yes,57.188883,94,0.000000,67.601120,57.351505,5.550000,48.573116
23,4,73.548424,N/A,50.084824,24.980707,3.021428,0.318737,0.005000,1.781608,thin,yes,82.668002,327,0.000000,49.924210,24.791546,4.950000,60.191021
24,2,15.048910,N/A,62.602253,62.287903,5.280043,0.273079,0.005000,1.787961,thin,yes,-75.699734,108,0.000000,62.629784,61.835003,3.500000,55.413761
29,3,54.806892,N/A,66.448769,59.151726,10.293338,0.370385,0.303888,1.755665,mushroom,yes,-38.508078,128,0.000000,65.200394,58.750473,9.250000,50.537666
32,4,73.548424,N/A,28.861393,17.437038,3.420198,0.274506,0.005000,1.628484,thin,yes,67.896365,376,0.000000,28.798704,17.977612,4.760147,84.873451
33,2,15.048910,N/A,61.113197,60.759987,3.451437,0.262959,0.005000,1.756902,thin,yes,0.573001,108,0.000000,62.602631,61.878967,3.470069,55.413761
35,3,54.806892,N/A,46.483955,70.555077,14.489291,0.354264,0.005000,1.673700,mushroom,yes,-82.872251,189,0.000000,46.398666,70.361816,12.800000,74.873543
38,4,73.548424,N/A,32.428890,18.331741,7.436491,0.241870,0.005000,1.695450,thin,yes,-71.895189,368,0.533365,32.389687,18.914505,5.650000,80.504143
47,4,73.548424,N/A,47.545044,25.325153,5.653262,0.377387,0.005000,1.593849,mushroom,yes,-27.262834,332,0.000000,47.700001,23.871647,4.900000,62.694763
49,4,73.548424,N/A,32.848030,18.677820,7.618915,0.166050,0.005000,1.642454,thin,yes,-77.505824,366,0.000000,33.100002,18.948505,5.950000,79.714523
51,2,15.048910,N/A,64.519447,59.423023,5.722359,0.340246,0.005000,1.578181,thin,yes,-73.657592,101,0.497725,64.783722,59.038517,4.131192,51.620148
54,2,15.048910,N/A,67.765396,56.383213,3.512238,0.288481,0.005000,1.479104,thin,yes,81.707718,92,0.192168,67.997566,56.601772,5.700000,46.859608
55,3,54.806892,N/A,59.800083,59.875542,9.192333,0.416664,0.005000,1.528392,mushroom,yes,11.337270,140,0.637726,60.640663,61.159363,9.500000,55.991161
63,4,73.548424,N/A,32.142887,19.063618,3.909447,0.169360,0.005000,1.429275,thin,yes,84.749160,369,0.934753,32.102833,18.908754,5.650000,80.893028
66,1,22.751080,N/A,82.653656,41.543278,10.185205,0.285842,0.005000,1.344020,thin,yes,-46.921959,31,0.000000,82.550003,40.674965,9.250000,23.623661
67,4,73.548424,N/A,26.188770,18.234779,3.286935,0.490165,0.308523,1.260363,mushroom,yes,56.237670,383,0.624204,26.260038,17.569937,4.287177,87.514816
68,3,54.806892,N/A,71.120552,55.463985,8.675819,0.378668,0.005000,1.345763,mushroom,yes,-30.411736,113,0.000000,70.367607,54.592941,8.000000,43.305405
70,3,54.806892,N/A,47.387886,67.864624,11.944338,0.298666,0.005000,1.352879,thin,yes,4.329864,181,0.763032,48.052834,69.059296,12.047859,71.924675
71,4,73.548424,N/A,29.238319,18.263857,6.274714,0.238800,0.005000,1.254912,thin,yes,-71.163409,373,0.376748,29.582069,18.038164,5.069290,83.182968
72,3,54.806892,N/A,30.418547,83.306267,14.062723,0.273133,0.194425,1.282861,thin,yes,86.051568,235,0.525543,30.352631,83.360565,15.300000,95.795631
76,3,54.806892,N/A,65.645386,60.155674,9.553072,0.135011,0.005000,1.352894,thin,yes,-11.423304,128,0.000000,65.190575,58.752430,9.255013,50.537666
78,4,73.548424,N/A,34.875065,17.491955,6.048966,0.325543,0.005000,1.281982,thin,yes,4.226742,363,0.029439,34.396652,18.772598,6.150000,78.328026
81,4,73.548424,N/A,25.729511,16.950720,2.883404,0.247468,0.005000,1.258465,thin,yes,67.577641,384,0.850278,25.801741,17.468336,4.150000,87.777405
82,3,54.806892,N/A,36.285191,76.737770,14.661353,0.408472,0.005000,1.232358,mushroom,yes,-31.583455,216,0.867040,36.729687,77.718155,13.999549,86.723862
87,3,54.806892,N/A,38.410934,76.625977,12.310372,0.177270,0.158241,1.197376,thin,yes,84.035133,212,0.887992,38.517014,76.732620,13.750000,84.773369
89,2,15.048910,N/A,63.114975,61.017235,5.017173,0.227608,0.005000,1.178492,thin,yes,-83.370370,106,0.058675,63.216480,61.123951,3.750000,54.398235
90,3,54.806892,N/A,46.867504,69.065598,13.776695,0.149609,0.005000,1.200902,thin,yes,-56.294669,184,0.000000,46.916424,69.815567,12.650001,73.349876
91,4,73.548424,N/A,50.668369,24.498276,3.772321,0.140600,0.005000,1.204371,thin,yes,55.816220,327,0.000000,49.924210,24.791546,4.950000,60.191021
92,3,54.806892,N/A,61.337677,62.263367,9.445241,0.250571,0.005000,1.176828,thin,yes,2.405192,139,0.000000,60.700001,61.126278,9.500000,55.814255
93,4,73.548424,N/A,50.428719,23.679613,5.056592,0.430061,0.005000,1.132149,mushroom,yes,0.279610,327,0.045778,50.103016,24.876829,5.062647,60.158607
94,3,54.806892,N/A,71.542297,54.387012,8.676030,0.285421,0.005000,1.107620,thin,yes,-40.349507,112,0.452485,71.211128,53.620796,7.966894,42.113224
95,3,54.806892,N/A,51.596786,68.341820,11.753641,0.384807,0.005000,1.134607,mushroom,yes,-20.219850,168,0.456952,51.030666,67.431274,11.358731,67.934601
96,4,73.548424,N/A,42.882889,20.404814,4.928743,0.155951,0.005000,1.166050,thin,yes,46.848017,344,0.721603,42.560314,21.256300,5.900000,68.879257
97,4,73.548424,N/A,74.784706,31.810032,4.408725,0.306808,0.005000,1.110278,thin,yes,73.359820,265,0.928079,74.875961,32.170753,5.653671,31.861046
98,3,54.806892,N/A,46.187614,69.001610,12.152713,0.270553,0.005000,1.130599,thin,yes,19.206932,184,0.459762,47.085579,69.664543,12.541553,73.136742
99,4,73.548424,N/A,36.563351,20.222729,5.164688,0.314712,0.005000,1.081360,thin,yes,75.620353,358,0.043670,36.318642,20.065126,6.300000,75.825607
100,4,73.548424,N/A,36.635273,20.777058,5.374721,0.239687,0.005000,1.085717,thin,yes,63.273570,358,0.808632,36.853764,20.284369,6.445098,75.492928
102,4,73.548424,N/A,32.382374,17.855322,6.044278,0.400726,0.005000,1.073328,mushroom,yes,-20.374042,368,0.449320,32.283714,18.912380,5.650000,80.560196
104,3,54.806892,N/A,38.763515,76.230331,14.763324,0.329304,0.005000,1.043701,thin,yes,-70.336883,211,0.755472,38.894623,76.567848,13.750000,84.300552
105,4,73.548424,N/A,27.706511,17.279232,5.386636,0.365134,0.005000,1.034594,mushroom,yes,-57.571375,378,0.288966,27.762144,17.856421,4.473926,85.651398
107,3,54.806892,N/A,42.400745,74.593536,12.563440,0.378927,0.005000,1.047662,mushroom,yes,51.674297,202,0.180479,42.022942,74.099724,13.350000,80.244522
108,4,73.548424,N/A,48.115986,24.014860,3.728420,0.382822,0.005000,1.051379,mushroom,yes,82.695391,332,0.858336,48.050468,23.879726,4.900000,62.275589
109,2,15.048910,N/A,69.185417,56.853153,5.951069,0.357548,0.005000,0.999150,mushroom,yes,-11.700426,92,0.507875,68.001022,56.594440,5.700000,46.679886
110,3,54.806892,N/A,61.230286,59.175335,9.645399,0.229885,0.005000,1.083519,thin,yes,-7.011105,137,0.214640,61.850166,60.182087,9.500000,54.365124
111,3,54.806892,N/A,37.979923,76.096008,12.776852,0.174288,0.005000,1.080891,thin,yes,50.182010,212,0.609002,38.379490,76.802109,13.750000,84.919060
112,4,73.548424,N/A,30.009300,18.258074,7.046296,0.219672,0.005000,1.072827,thin,yes,-74.247893,372,0.000000,30.389214,18.154222,5.650000,82.739639
113,2,15.048910,N/A,68.921196,57.262695,5.020645,0.412363,0.005000,1.041365,mushroom,yes,29.835273,93,0.695773,67.905350,56.776985,5.666428,47.227863
114,4,73.548424,N/A,36.584110,18.999554,6.559272,0.345548,0.005000,1.041329,thin,yes,-14.976280,360,0.587926,35.915070,19.895702,6.260108,76.397072
115,1,22.751080,N/A,78.093231,44.738358,7.946810,0.280686,0.096065,0.997309,thin,yes,58.678164,52,0.433030,78.324501,45.203197,8.800000,29.991768
116,3,54.806892,N/A,46.801956,71.257187,12.549854,0.368879,0.005000,1.023379,mushroom,yes,14.451392,187,0.000000,46.346645,70.399963,12.800000,74.261238
117,1,22.751080,N/A,76.732246,48.776291,8.459281,0.474462,0.005000,1.003426,mushroom,yes,-17.838464,65,0.928068,76.139381,48.019863,8.150001,33.966152
