ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
0,2,65.365425,N/A,32.279125,39.251232,32.040150,0.469831,0.392288,1.114127,mushroom,yes,-60.984472,178,0.000000,32.275024,39.772682,31.100000,58.677265
1,2,65.365425,N/A,18.837793,43.763912,39.013027,0.246177,0.005000,1.109653,thin,yes,24.414111,210,0.590467,19.706139,44.354153,39.489620,75.652321
2,2,65.365425,N/A,37.897621,39.160919,27.911945,0.255023,0.005000,1.010036,thin,yes,30.735342,167,0.325097,37.885342,38.108276,28.537880,51.647831
3,2,65.365425,N/A,32.962158,38.102776,30.818039,0.336464,0.005000,1.040862,thin,yes,-13.599949,176,0.186862,33.265808,39.220112,30.537924,57.329441
4,2,65.365425,N/A,17.183931,45.860050,42.495281,0.443511,0.390798,0.914257,mushroom,yes,-46.024811,219,0.000000,16.751558,45.654663,41.999168,79.932968
5,2,65.365425,N/A,28.016880,40.211807,33.143391,0.429081,0.005000,0.951566,mushroom,yes,0.138341,188,0.463106,28.501869,41.158009,33.145958,63.458294
6,2,65.365425,N/A,22.809204,44.676922,37.209969,0.148632,0.005000,1.001363,thin,yes,-8.341441,203,0.705548,22.064827,43.742893,37.034847,71.657219
7,1,39.373367,N/A,59.478195,55.900627,15.822045,0.288535,0.005000,0.981172,thin,yes,15.315028,51,0.000000,60.450245,56.600113,16.150000,35.780506
8,1,39.373367,N/A,60.359215,57.808159,15.639573,0.437087,0.152785,0.874924,mushroom,yes,45.863896,53,0.735498,60.055099,57.277504,16.269922,36.682274
9,2,65.365425,N/A,47.013226,38.386448,25.520050,0.391441,0.005000,0.913844,mushroom,yes,46.167170,144,0.630657,47.163788,37.759769,26.191370,40.897694
10,1,39.373367,N/A,57.829441,58.326351,16.602295,0.328201,0.005000,0.921843,thin,yes,-12.928111,55,0.000000,58.793911,58.915894,16.342819,38.780949
11,2,65.365425,N/A,44.803421,37.832363,26.859352,0.349973,0.005000,0.901766,thin,yes,-22.529493,148,0.672049,45.429256,38.431355,26.500000,42.898834
12,2,65.365425,N/A,54.822453,39.425014,23.631666,0.516593,0.005000,0.873013,mushroom,yes,-32.615660,126,0.636583,55.144661,38.832371,23.200001,32.238010
13,1,39.373367,N/A,56.861015,66.258888,17.186155,0.459267,0.005000,0.816083,mushroom,yes,15.913005,72,0.998074,56.131115,66.086159,17.400000,46.636337
14,2,65.365425,N/A,24.092117,44.057091,36.180511,0.391591,0.005000,0.824533,mushroom,yes,-16.223821,199,0.467134,23.983740,43.153370,35.915665,69.391281
15,2,65.365425,N/A,54.202755,39.180092,22.765574,0.386392,0.005000,0.834101,mushroom,yes,50.053247,127,0.000000,54.303429,38.573292,23.500000,32.865200
16,1,39.373367,N/A,55.936676,64.019043,17.955856,0.258156,0.005000,0.860620,thin,yes,-53.831061,68,0.731100,56.362179,64.349731,17.218712,44.840870
17,2,65.365425,N/A,36.364231,36.996349,28.678659,0.367577,0.005000,0.841339,mushroom,yes,18.711647,169,0.000000,36.297798,37.942745,29.000000,53.533752
18,2,65.365425,N/A,37.347469,36.948326,28.577471,0.266210,0.005000,0.849951,thin,yes,10.470361,168,0.404435,37.367290,38.073524,28.785444,52.423775
19,2,65.365425,N/A,21.434080,43.377663,38.835953,0.390837,0.005000,0.775103,mushroom,yes,-24.224862,206,0.291604,20.906902,43.811657,38.528717,73.890671
20,1,39.373367,N/A,53.291382,74.819542,16.940897,0.230252,0.005000,0.830830,thin,yes,16.956111,93,0.565023,52.642334,74.157402,17.223593,55.719143
21,2,65.365425,N/A,29.934156,40.218018,31.652542,0.363985,N/A,0.772388,stubby,yes,58.961194,184,0.079445,29.943443,40.637634,32.350002,61.703484
22,2,65.365425,N/A,27.121946,40.993061,34.097279,0.373120,0.005000,0.783218,mushroom,yes,-24.587968,191,0.739259,27.604565,41.503944,33.775692,65.009811
23,2,65.365425,N/A,30.891876,40.707207,32.776405,0.565556,0.509969,0.765958,mushroom,yes,-38.412138,183,0.000000,30.357277,40.649055,32.350002,61.268635
24,1,39.373367,N/A,59.770084,58.322388,15.483496,0.336051,N/A,0.773055,stubby,yes,55.189891,54,0.206508,59.259857,58.244148,16.225918,37.820324
25,2,65.365425,N/A,33.817451,38.393764,29.340750,0.405414,N/A,0.728619,stubby,yes,39.419039,174,0.430912,34.355553,38.524185,29.795856,55.908390
26,2,65.365425,N/A,16.254749,44.887245,42.500175,0.345392,0.005000,0.777045,thin,yes,-7.641313,221,0.436193,16.025650,45.657837,42.392319,80.717865
27,2,65.365425,N/A,50.942081,37.523731,24.296440,0.269544,0.005000,0.805605,thin,yes,11.393229,136,0.429972,50.626961,38.346962,24.474070,36.762501
