ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
2,0,107.820168,N/A,2.970654,59.915901,29.838907,0.226718,0.005000,1.192442,thin,yes,40.383353,256,0.616039,3.613906,60.631599,30.657396,102.860146
3,0,107.820168,N/A,5.793962,60.567238,29.964252,0.570272,0.005000,1.163148,mushroom,yes,-3.348539,250,0.346549,5.128126,59.677578,29.899235,101.020073
4,0,107.820168,N/A,12.605643,50.991516,29.534414,0.552342,0.218422,1.101487,mushroom,yes,36.442142,220,0.423426,13.097622,51.612385,30.119347,88.827461
5,0,107.820168,N/A,4.938685,59.425110,31.006498,0.366352,0.005000,1.124995,mushroom,yes,-61.173333,251,0.000000,4.806598,59.912090,30.089689,101.301926
6,0,107.820168,N/A,28.297266,43.443554,29.152819,0.386599,0.005000,1.051909,mushroom,yes,-2.392060,175,0.339383,27.685246,42.363213,29.100950,70.467667
7,0,107.820168,N/A,22.657225,43.494755,29.143356,0.283075,0.005000,1.021794,thin,yes,-0.146956,187,0.840765,23.250433,44.476959,29.140413,75.458466
8,0,107.820168,N/A,42.441536,35.514435,26.047047,0.346168,0.005000,0.991248,thin,yes,11.175592,132,0.989918,41.966122,34.399303,26.286541,52.897942
9,0,107.820168,N/A,38.806068,34.750351,27.156315,0.433796,0.005000,0.981857,mushroom,yes,-6.525048,138,0.592764,39.577980,35.554707,27.028803,55.824127
10,0,107.820168,N/A,16.941898,47.017761,29.180740,0.191887,0.005000,0.976420,thin,yes,4.261856,205,0.000000,17.588623,47.958820,29.265833,82.686989
12,0,107.820168,N/A,2.383277,60.066929,30.846485,0.179032,0.005000,0.956735,thin,yes,4.158112,258,0.105785,2.985235,61.069748,30.931517,103.690323
16,0,107.820168,N/A,13.272955,52.920177,30.277266,0.316296,0.005000,0.881381,thin,yes,-17.629638,223,0.141499,12.388556,52.448559,29.958750,90.053070
17,0,107.820168,N/A,29.612186,42.577160,28.613491,0.343605,0.005000,0.884945,thin,yes,30.950083,171,0.673531,29.412994,41.753052,29.121920,68.506027
18,0,107.820168,N/A,34.107964,40.616768,28.978500,0.389080,0.005000,0.853347,mushroom,yes,2.437274,157,0.666078,33.845558,39.671741,29.020247,63.503307
19,0,107.820168,N/A,22.586308,44.580524,28.358860,0.425517,0.333314,0.825146,mushroom,yes,63.122883,188,0.832239,22.739365,44.928967,29.109760,75.978050
20,0,107.820168,N/A,13.342260,50.571545,30.143173,0.355307,0.005000,0.827113,mushroom,yes,-8.569399,219,0.658617,13.591094,51.376957,30.016146,88.348579
21,0,107.820168,N/A,6.554214,57.093884,29.355433,0.506673,0.005000,0.814108,mushroom,yes,-10.450296,242,0.847189,7.188616,57.767620,29.184748,97.851662
22,0,107.820168,N/A,51.361057,27.813040,22.899172,0.461271,0.005000,0.819741,mushroom,yes,-18.386928,101,0.000000,50.783306,27.216143,22.623041,40.446659
23,0,107.820168,N/A,26.700211,42.512882,28.380264,0.423775,0.103600,0.789959,mushroom,yes,61.281218,176,0.000000,27.092209,42.674728,29.154287,71.111450
24,0,107.820168,N/A,12.808263,53.388588,29.414284,0.199188,0.005000,0.821014,thin,yes,25.449581,224,0.413129,12.127790,52.769119,29.852207,90.527206
25,0,107.820168,N/A,62.776413,16.772562,19.451895,0.379780,0.261812,0.737362,mushroom,yes,4.261931,54,0.516861,62.946728,17.542486,19.510658,23.633995
26,0,107.820168,N/A,9.799130,55.795361,28.234076,0.285749,N/A,0.760793,stubby,yes,75.208807,234,0.796067,9.567021,55.749718,29.129955,94.724815
27,0,107.820168,N/A,25.476000,44.269386,29.929033,0.325704,0.198748,0.712987,thin,yes,-24.417514,181,0.000000,25.221989,43.589592,29.599573,73.310638
28,0,107.820168,N/A,34.393738,39.278336,28.044184,0.447445,0.350500,0.704464,mushroom,yes,74.842026,155,0.498358,34.525959,39.395988,28.697500,62.624748
29,0,107.820168,N/A,19.926752,47.279465,28.950809,0.293751,0.005000,0.726082,thin,yes,18.776910,200,0.244258,19.127987,46.850006,29.259134,80.711853
30,0,107.820168,N/A,0.393063,63.192814,32.720951,0.285830,0.005000,0.738524,thin,yes,-23.830302,267,0.230937,0.899490,63.762581,32.384254,107.667656
31,0,107.820168,N/A,42.477856,32.106651,25.726442,0.292193,0.005000,0.731364,thin,yes,-1.998682,126,0.050054,43.585667,32.239845,25.687504,50.655434
32,0,107.820168,N/A,1.612716,63.958153,31.693010,0.251121,0.005000,0.710974,thin,yes,32.091353,266,0.089890,1.122707,63.457901,32.132133,107.097374
33,0,107.820168,N/A,16.779470,49.630253,28.923573,0.414041,0.005000,0.706992,mushroom,yes,21.524087,210,0.977711,16.443716,49.018391,29.198833,84.340561
34,0,107.820168,N/A,17.798775,48.723907,29.671644,0.331784,0.005000,0.709783,thin,yes,-35.841719,207,0.657438,17.209017,48.414726,29.190653,83.260666
35,0,107.820168,N/A,4.872354,58.707451,29.899868,0.136859,0.005000,0.715658,thin,yes,-21.181616,248,0.788237,5.541543,59.151577,29.588640,100.215706
36,0,107.820168,N/A,14.914991,50.067734,28.854336,0.342069,N/A,0.684787,stubby,yes,74.404989,213,0.000000,15.036711,50.308884,29.822149,85.967125
37,0,107.820168,N/A,21.256100,46.046711,28.168932,0.281828,0.202592,0.661645,thin,yes,55.146683,193,0.491457,21.162554,45.612637,28.806555,78.090767
38,0,107.820168,N/A,34.777088,39.991848,29.182835,0.209186,0.005000,0.677629,thin,yes,-26.306341,156,0.718500,34.204536,39.507164,28.811981,62.958752
39,0,107.820168,N/A,12.859050,52.571911,29.348989,0.498371,0.448424,0.642272,mushroom,yes,49.107184,223,0.000000,12.363783,52.523491,29.923613,90.113548
40,0,107.820168,N/A,10.591514,53.007042,29.540407,0.156896,0.005000,0.688940,thin,yes,6.280717,228,0.802475,11.218650,53.626030,29.637388,91.895782
41,0,107.820168,N/A,20.009209,45.877892,28.242678,0.333019,N/A,0.639049,stubby,yes,77.606873,196,0.118168,20.123899,45.948971,28.856728,79.123505
42,0,107.820168,N/A,6.310227,59.065018,28.755047,0.388379,0.005000,0.626503,mushroom,yes,45.427393,245,0.232567,6.152451,58.617306,29.236881,99.340584
43,0,107.820168,N/A,49.207855,27.407377,23.549215,0.331947,0.005000,0.637067,thin,yes,-20.185078,105,0.000000,49.596161,28.017130,23.283455,42.076305
44,0,107.820168,N/A,35.330318,38.065659,28.427126,0.335518,0.005000,0.631433,thin,yes,9.441359,150,0.392080,35.825195,38.566795,28.544245,60.969482
45,0,107.820168,N/A,15.282549,49.511162,30.073397,0.324242,0.005000,0.619366,thin,yes,-55.207413,214,0.000000,15.330684,49.888149,29.526428,86.358315
46,0,107.820168,N/A,44.441872,32.697639,26.023520,0.231933,0.005000,0.634019,thin,yes,-44.107870,125,0.000000,44.182632,32.163689,25.448166,50.147369
47,0,107.820168,N/A,25.994396,42.850163,28.715637,0.323095,0.271061,0.609128,thin,yes,54.798098,179,0.768192,26.278145,43.122208,29.272842,72.172569
48,0,107.820168,N/A,1.824335,63.547829,32.508488,0.241590,0.005000,0.636916,thin,yes,-30.637767,266,0.036726,1.148004,63.412529,32.099968,107.134384
49,0,107.820168,N/A,31.195248,40.256229,29.394156,0.213799,0.005000,0.633366,thin,yes,-20.005417,163,0.206055,31.351278,40.908581,29.149950,66.317574
50,0,107.820168,N/A,40.565601,34.165310,26.298306,0.371507,N/A,0.592078,stubby,yes,15.026364,134,0.576929,40.869415,34.695930,26.462442,54.166599
51,0,107.820168,N/A,5.183740,59.474041,29.022999,0.248891,N/A,0.610441,stubby,yes,67.602913,248,0.000000,5.394898,59.357327,29.608442,100.418167
52,0,107.820168,N/A,51.248531,27.031450,21.736225,0.218858,N/A,0.597461,stubby,yes,72.881748,100,0.576882,51.165520,26.849892,22.384417,39.806202
53,0,107.820168,N/A,27.095001,41.681549,29.352219,0.210516,0.005000,0.617991,thin,yes,-14.214851,175,0.008297,27.478624,42.481640,29.127451,70.629646
54,0,107.820168,N/A,22.229910,44.511097,28.785158,0.316469,0.005000,0.580011,thin,yes,26.004356,188,0.068363,22.757683,44.910927,29.108160,76.204788
55,0,107.820168,N/A,12.367417,52.889332,29.198059,0.474692,N/A,0.585618,stubby,yes,65.455515,224,0.425988,12.084482,52.814194,29.839104,90.518143
56,0,107.820168,N/A,29.410267,41.338745,29.572634,0.370232,0.326778,0.568754,mushroom,yes,-47.643702,171,0.718145,29.418030,41.750992,29.120394,68.493156
57,0,107.820168,N/A,21.402290,45.098152,28.451721,0.263745,N/A,0.568862,stubby,yes,36.023178,192,0.000000,21.292545,45.577915,28.809597,77.920128
58,0,107.820168,N/A,26.091881,43.493401,28.682508,0.274779,N/A,0.581676,stubby,yes,65.150329,179,0.440472,26.084837,43.207588,29.299845,72.337708
59,0,107.820168,N/A,17.187355,47.601902,29.698004,0.237988,0.055993,0.579643,thin,yes,-38.824845,205,0.000000,17.588623,47.958820,29.265833,82.686989
60,0,107.820168,N/A,2.615032,62.352699,31.412529,0.327572,0.005000,0.590392,thin,yes,8.998148,263,0.358230,1.952785,62.141148,31.522617,105.428596
61,0,107.820168,N/A,1.208867,62.114929,31.520491,0.344395,0.005000,0.576476,thin,yes,9.075951,264,0.251841,1.766772,62.439323,31.623583,105.866043
62,0,107.820168,N/A,45.697109,31.366356,25.685225,0.318591,N/A,0.577380,stubby,yes,-82.388925,120,0.998569,45.774822,31.322151,25.016146,47.589985
63,0,107.820168,N/A,57.068474,22.067982,21.079432,0.285768,0.005000,0.569822,thin,yes,-43.966369,78,0.000000,56.733826,21.829557,20.683100,31.853886
64,0,107.820168,N/A,9.567529,55.098492,28.588947,0.177454,0.005000,0.563483,thin,yes,46.911333,233,0.000000,9.656198,55.614941,29.149134,94.545883
65,0,107.820168,N/A,35.856064,37.720222,28.016523,0.280607,0.005000,0.552179,thin,yes,22.863105,149,0.982109,36.260288,38.200348,28.281168,60.242165
66,0,107.820168,N/A,26.239479,43.892593,29.311943,0.264296,0.005000,0.558675,thin,yes,0.250814,179,0.230427,25.976637,43.255379,29.314960,72.443550
