ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
3,9,61.731934,N/A,15.133974,26.593023,36.447567,0.326518,0.005000,1.427577,thin,yes,-58.272579,487,0.172141,15.140586,25.794670,35.156261,77.288269
5,4,10.846932,N/A,68.285217,6.467024,27.684404,0.334581,0.005000,1.443738,thin,yes,-36.694359,102,0.000000,69.458397,6.963423,26.735081,50.117912
6,9,61.731934,N/A,23.496403,26.839809,33.771820,0.175696,0.005000,1.450127,thin,yes,17.119011,464,0.000000,23.470493,28.370667,34.243397,67.734222
9,9,61.731934,N/A,5.928077,25.153667,37.576084,0.296431,0.005000,1.364900,thin,yes,-28.046831,512,0.351014,5.884342,26.315201,36.956829,87.543060
15,6,26.923147,N/A,62.013237,7.044075,26.056366,0.338799,0.005000,1.242954,thin,yes,1.503389,191,0.441307,61.242882,8.178271,26.092350,49.481449
16,5,15.641707,N/A,68.318924,6.358699,29.327965,0.246974,0.005000,1.233131,thin,yes,11.750004,126,0.000000,67.396011,7.495977,29.632610,50.874012
17,10,47.486217,N/A,76.622597,2.428858,7.185716,0.206416,0.005000,1.185117,thin,yes,61.929389,637,0.000000,77.251022,2.585142,8.400001,55.604874
19,10,47.486217,N/A,76.922813,2.519691,9.689663,0.168814,0.005000,1.154392,thin,yes,-75.430247,637,0.000000,77.250328,2.591082,8.400001,55.604874
20,9,61.731934,N/A,24.422390,30.008356,34.453033,0.179243,0.005000,1.167372,thin,yes,-3.388072,461,0.469535,24.990025,28.667234,34.366817,66.199150
22,9,61.731934,N/A,16.036617,25.580584,35.995152,0.256558,0.176033,1.084267,thin,yes,-69.484904,486,0.487471,15.945625,25.939407,35.005852,76.624016
23,9,61.731934,N/A,34.602196,33.410118,33.155910,0.350947,0.005000,1.123020,mushroom,yes,-2.672316,440,0.801944,34.879501,32.117718,33.094215,55.153297
24,9,61.731934,N/A,19.315886,28.175272,34.622036,0.440075,0.005000,1.100997,mushroom,yes,13.631906,475,0.000000,19.832104,27.255436,34.877838,72.146126
25,10,47.486217,N/A,76.468498,19.766422,12.597313,0.156025,0.005000,1.127235,thin,yes,-2.148597,592,0.751765,75.415245,20.637747,12.546028,35.429562
26,5,15.641707,N/A,63.529430,6.050111,32.078384,0.228605,0.005000,1.059876,thin,yes,-13.252784,138,0.405548,63.731949,4.960968,31.817472,56.052521
28,8,59.258316,N/A,4.269355,38.363297,19.379267,0.515848,0.095809,1.015085,mushroom,yes,23.896512,378,0.961612,3.799069,37.403908,19.852663,86.903862
29,10,47.486217,N/A,74.971558,7.338340,10.067706,0.271105,0.005000,1.061729,thin,yes,-15.521070,627,0.000000,76.230164,7.481183,9.715921,49.703327
30,9,61.731934,N/A,5.455066,25.476784,37.488853,0.292115,0.005000,1.048079,thin,yes,-27.331908,513,0.170185,5.682214,26.389624,37.002670,87.852257
31,8,59.258316,N/A,30.508656,39.466770,20.990767,0.296830,0.005000,1.042473,thin,yes,-20.384253,309,0.614011,30.590914,40.548923,20.587496,58.543442
32,9,61.731934,N/A,18.152082,26.133858,34.011875,0.474684,N/A,0.987003,stubby,yes,75.993746,481,0.898102,18.198605,26.360456,34.939240,74.018669
33,9,61.731934,N/A,17.317438,27.101883,34.346668,0.350700,0.005000,0.994312,mushroom,yes,39.216415,482,0.000000,17.274572,26.333530,34.974663,75.056107
34,9,61.731934,N/A,10.189258,26.623190,35.270847,0.203793,0.005000,1.016593,thin,yes,45.816044,501,0.389313,10.396807,25.822359,36.122044,82.875229
35,5,15.641707,N/A,68.140541,8.951321,29.616476,0.415169,0.250098,0.970931,mushroom,yes,-50.039644,124,0.296409,68.134392,8.333530,28.879150,49.609673
36,8,59.258316,N/A,12.285609,37.137833,19.726364,0.318565,0.005000,0.997595,thin,yes,-13.089973,356,0.389331,12.342983,38.273750,19.461901,78.302658
37,9,61.731934,N/A,30.263058,29.677912,34.555820,0.125529,0.005000,1.006574,thin,yes,-17.596122,450,0.453482,29.753408,30.760242,34.176414,60.693996
38,9,61.731934,N/A,14.807850,24.391352,35.144455,0.330515,0.005000,0.986073,thin,yes,-12.868183,488,0.000000,14.412385,25.258018,34.926830,78.295639
39,9,61.731934,N/A,29.602163,29.624392,34.482273,0.373650,0.005000,0.973109,mushroom,yes,-16.955013,450,0.000000,29.402222,30.581631,34.184139,61.044258
40,9,61.731934,N/A,3.769911,25.982718,36.823841,0.385453,0.005000,0.960620,mushroom,yes,8.810243,519,0.459769,3.739024,26.846649,36.957829,89.933449
41,8,59.258316,N/A,42.262993,40.891960,22.951498,0.289672,0.005000,0.959424,thin,yes,-32.095835,281,0.000000,41.780403,40.091164,22.365088,46.580223
42,9,61.731934,N/A,6.703753,26.104679,37.729279,0.444157,N/A,0.919528,stubby,yes,-74.525076,510,0.000000,6.573242,26.285391,36.924114,86.935043
43,6,26.923147,N/A,59.772667,4.762090,26.962313,0.302992,0.005000,0.944145,thin,yes,-5.191303,199,0.146709,58.876045,5.326035,26.866077,53.205143
44,9,61.731934,N/A,13.471985,26.030851,35.809212,0.403093,0.238714,0.911327,mushroom,yes,-26.096272,491,0.000000,13.498870,25.231073,35.417248,79.318733
45,9,61.731934,N/A,4.813312,25.410408,36.685883,0.191458,0.005000,0.954542,thin,yes,14.747645,515,0.000000,5.053748,26.513258,36.983009,88.496902
46,9,61.731934,N/A,1.338088,26.188066,35.992363,0.249863,0.005000,0.930452,thin,yes,49.275548,526,0.000000,1.330118,26.885580,36.802650,92.453278
47,5,15.641707,N/A,67.999458,9.846062,28.140871,0.262258,0.005000,0.927059,thin,yes,-2.414749,120,0.219203,69.011086,9.515392,28.095989,47.752422
48,10,47.486217,N/A,76.628235,2.224893,9.108440,0.309751,0.005000,0.916599,thin,yes,-45.201486,638,0.811103,77.301720,2.428104,8.400001,55.756374
49,9,61.731934,N/A,21.829700,26.443361,34.151733,0.349490,0.005000,0.921199,thin,yes,20.596028,471,0.232276,21.228065,27.291410,34.542480,70.569397
50,8,59.258316,N/A,45.533138,40.002552,22.343796,0.349791,0.230476,0.882826,thin,yes,27.790369,271,0.699963,45.159760,39.296844,22.764570,42.883621
51,8,59.258316,N/A,1.193720,36.598820,19.269951,0.267037,0.005000,0.876212,thin,yes,58.734951,384,0.029655,1.179330,36.999786,19.930758,90.631180
52,8,59.258316,N/A,15.661769,38.130116,19.929441,0.389439,0.005000,0.892478,mushroom,yes,-16.542039,348,0.151980,15.335889,38.891968,19.683331,74.951714
53,8,59.258316,N/A,37.707726,41.320930,21.431612,0.461190,0.005000,0.898786,mushroom,yes,2.613417,290,0.242524,37.549671,40.350636,21.476484,51.085011
54,9,61.731934,N/A,35.955898,31.375347,33.344391,0.352228,0.005000,0.890298,mushroom,yes,-20.750461,438,0.464715,35.489033,32.194370,32.987209,54.409767
55,10,47.486217,N/A,77.934525,5.581158,8.569623,0.244056,0.005000,0.894651,thin,yes,28.607246,633,0.544859,77.145042,5.072311,9.081878,52.917889
56,8,59.258316,N/A,14.705602,39.324642,20.144085,0.472026,0.005000,0.847517,mushroom,yes,-42.096793,350,0.563980,14.862093,38.713692,19.574291,75.535423
57,9,61.731934,N/A,25.383335,30.160860,34.159573,0.316642,0.005000,0.871744,thin,yes,10.947334,458,0.362159,26.106840,29.373322,34.366428,64.750450
58,9,61.731934,N/A,31.001688,30.291285,33.834053,0.312131,0.005000,0.864305,thin,yes,19.914082,449,0.709111,30.580420,31.125488,34.172611,59.662495
59,9,61.731934,N/A,18.529083,27.693754,34.727257,0.312633,0.005000,0.863304,thin,yes,22.320412,478,0.000000,18.916021,26.882053,35.096424,73.164917
60,4,10.846932,N/A,70.379097,2.960948,27.285004,0.571941,0.005000,0.837092,mushroom,yes,-15.938360,111,0.000000,69.536179,3.007874,27.043909,54.271725
61,3,12.857877,N/A,70.428040,17.616909,26.083887,0.358136,0.005000,0.840064,mushroom,yes,6.467140,76,0.705102,69.531212,17.271519,26.192825,39.124821
62,8,59.258316,N/A,1.846240,38.179241,20.076933,0.337539,0.005000,0.853648,thin,yes,-4.970996,382,0.396522,1.949469,37.096035,19.982290,89.546524
63,8,59.258316,N/A,2.169745,36.041969,20.088827,0.427542,0.005000,0.845756,mushroom,yes,-5.971420,382,0.473603,2.041344,37.107868,19.976528,89.499512
