ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
6,14,54.409454,N/A,86.164925,39.148956,2.432076,0.471075,0.299819,1.806628,mushroom,yes,50.334269,653,0.547021,85.383362,39.099922,3.376473,49.970863
16,6,82.070267,N/A,27.922710,3.694846,13.300493,0.184277,0.005000,1.802232,thin,yes,-62.818687,251,0.000000,28.841650,3.997760,11.416280,83.952644
27,14,54.409454,N/A,80.187599,56.803101,6.896695,0.451599,0.005000,1.606073,mushroom,yes,-76.613681,700,0.601016,79.984932,56.491608,5.335141,69.516541
28,14,54.409454,N/A,80.115944,55.987488,3.985595,0.463738,0.229406,1.551216,mushroom,yes,86.668567,701,0.000000,80.194031,55.961399,5.399947,70.256363
30,14,54.409454,N/A,77.945572,58.064339,5.632143,0.443841,0.005000,1.579222,mushroom,yes,-4.142856,707,0.682090,78.923691,59.220905,5.522428,72.659485
32,14,54.409454,N/A,85.085197,39.327572,2.143126,0.471937,0.384139,1.505944,mushroom,yes,77.952125,654,0.917638,85.320229,39.219063,3.356031,50.223759
36,14,54.409454,N/A,80.943718,48.811054,2.937365,0.391578,0.005000,1.538031,mushroom,yes,77.654192,679,0.747835,81.060814,48.510315,4.411881,61.032146
37,14,54.409454,N/A,85.191833,38.386803,1.721039,0.233614,0.005000,1.571930,thin,yes,67.978560,653,0.561146,85.426804,39.023277,3.398485,49.965481
40,14,54.409454,N/A,77.226372,62.725159,4.618388,0.534285,0.173993,1.435359,mushroom,yes,64.362111,717,0.000000,77.778740,62.952316,5.862838,76.936005
44,5,20.073402,N/A,54.868477,15.514043,33.198135,0.561974,N/A,1.444913,stubby,yes,-65.886120,123,0.000000,54.431831,15.776701,32.059746,51.743309
45,6,82.070267,N/A,13.568069,9.867661,11.691533,0.323892,0.005000,1.463645,thin,yes,15.256958,288,0.526629,14.551998,10.960181,12.092568,100.923141
46,14,54.409454,N/A,81.284592,47.532326,3.055813,0.587581,0.303927,1.383067,mushroom,yes,72.099718,676,0.263885,81.593903,47.283649,4.284554,59.900719
51,14,54.409454,N/A,86.546280,37.293236,1.916846,0.264518,0.005000,1.366927,thin,yes,83.610855,648,0.000000,86.420830,37.353077,3.158108,47.867771
54,6,82.070267,N/A,36.752384,4.795414,17.427885,0.291751,0.005000,1.333329,thin,yes,-46.269277,227,0.017755,37.594921,5.379560,16.356195,72.822250
56,6,82.070267,N/A,5.891047,10.745751,12.779877,0.417620,0.324060,1.236570,mushroom,yes,-62.600375,315,0.624988,5.703004,11.223890,11.788666,110.946167
57,6,82.070267,N/A,0.958750,8.218142,8.416699,0.436501,0.005000,1.255206,mushroom,yes,-23.664089,333,0.000000,0.647419,9.371662,7.893114,118.405914
58,6,82.070267,N/A,2.458295,10.195258,7.172171,0.330756,0.005000,1.282615,thin,yes,61.558961,330,0.680635,1.834573,10.218331,8.324535,116.983917
