ID,SECTION-NUMBER,SECTION-LENGTH,BRANCH-ORDER,X,Y,Z,HEAD-DIAMETER,NECK-DIAMETER,MAX-DTS,TYPE,AUTO,XYPLANE-ANGLE,SWC-NODE-ID,SWC-NODE-OFFSET,ATTACH-X,ATTACH-Y,ATTACH-Z,SOMA-DISTANCE
1,2,66.045067,N/A,45.381443,14.669930,5.918080,0.432220,0.005000,1.354268,mushroom,yes,-11.795160,113,0.144379,45.661034,15.888159,5.657073,66.164558
3,3,36.091244,N/A,37.427299,27.991211,13.799411,0.526223,0.005000,1.270604,mushroom,yes,-81.274514,268,0.620202,37.258480,28.163433,12.228063,80.283028
4,2,66.045067,N/A,47.431915,16.959879,6.476314,0.475782,0.340467,1.205252,mushroom,yes,-65.327967,109,0.303584,47.568760,16.399199,5.219910,63.906628
5,2,66.045067,N/A,14.248821,12.514160,8.106199,0.326189,0.005000,1.323909,thin,yes,41.779006,178,0.090864,15.016867,11.964556,8.950000,100.739136
6,2,66.045067,N/A,20.867226,13.556053,6.123674,0.307687,0.005000,1.257382,thin,yes,51.258803,165,0.357983,20.514252,14.188629,7.026531,93.997444
7,4,15.951979,N/A,69.888840,20.090881,2.604013,0.373257,0.005000,1.304516,mushroom,yes,-13.343667,310,0.065695,69.839760,21.371643,2.300000,40.014885
8,2,66.045067,N/A,10.562019,5.993895,9.840402,0.302016,0.005000,1.299904,thin,yes,-80.029023,193,0.000000,10.805693,6.045280,8.423874,108.260902
9,3,36.091244,N/A,39.335773,27.831015,11.029831,0.170314,0.005000,1.394911,thin,yes,32.890826,261,0.349321,38.911041,26.672638,11.827724,77.094490
10,1,31.154411,N/A,74.544960,19.610107,8.681592,0.325166,0.270254,1.146644,thin,yes,-41.600716,48,0.577295,75.263084,19.312559,7.991431,33.725410
11,1,31.154411,N/A,77.413490,21.756235,8.586979,0.382126,0.318924,1.159401,mushroom,yes,61.561502,43,0.523681,77.274155,21.276573,9.509284,30.626520
12,2,66.045067,N/A,23.057066,14.759326,8.000478,0.170125,0.150871,1.224636,thin,yes,-86.708120,161,0.659688,23.113018,14.817276,6.600000,91.364273
13,2,66.045067,N/A,14.917673,12.235106,10.186921,0.388479,0.317306,1.165113,mushroom,yes,-77.904667,178,0.660392,15.148371,12.104571,8.950000,100.484650
14,3,36.091244,N/A,38.854717,25.482931,12.869797,0.554915,0.005000,1.261073,mushroom,yes,-48.329996,259,0.000000,39.487164,26.133959,11.850000,76.231110
15,2,66.045067,N/A,19.153944,13.261920,9.244251,0.154543,0.005000,1.274430,thin,yes,-79.354876,170,0.000000,19.050034,13.522850,7.750000,96.531357
16,2,66.045067,N/A,6.493910,4.190977,11.900944,0.484164,0.005000,1.256287,mushroom,yes,-71.410245,206,0.956349,6.702719,3.694654,10.300000,114.433968
17,1,31.154411,N/A,57.494701,17.762518,2.580735,0.169783,0.005000,1.238585,thin,yes,69.506282,88,0.650685,56.958847,18.001003,4.150000,52.639080
18,2,66.045067,N/A,7.579449,2.795979,9.288321,0.299009,0.005000,1.327221,thin,yes,27.083144,202,0.182144,7.435774,3.963205,9.889691,112.895370
19,2,66.045067,N/A,4.246447,2.145469,10.281831,0.557840,0.437612,1.124696,mushroom,yes,70.766425,210,0.163332,4.371375,2.501584,11.363512,116.671341
20,1,31.154411,N/A,61.697456,19.194057,5.180191,0.278049,0.005000,1.268566,thin,yes,-48.822842,79,0.000000,61.850147,18.350361,4.200000,48.818115
21,2,66.045067,N/A,41.619488,15.382176,4.566900,0.404545,0.186699,1.111853,mushroom,yes,65.366859,123,0.560706,42.090206,15.614379,5.711577,70.397583
23,2,66.045067,N/A,15.266039,12.294124,7.580245,0.209409,N/A,1.255558,stubby,yes,72.294160,176,0.541057,15.601410,12.496645,8.807409,99.435974
25,1,31.154411,N/A,60.189106,18.540869,2.804885,0.427879,0.194570,1.109154,mushroom,yes,76.726803,83,0.376864,60.035595,18.318600,3.950000,50.485394
26,3,36.091244,N/A,39.372940,27.248646,11.397457,0.489093,0.005000,1.087508,mushroom,yes,28.934576,261,0.827123,39.163712,26.549198,11.801053,76.841469
27,2,66.045067,N/A,22.554325,15.200836,7.842206,0.445462,N/A,1.096761,stubby,yes,-57.303584,162,0.714697,22.020128,14.867642,6.861382,92.026962
28,2,66.045067,N/A,18.399679,13.494712,9.488053,0.263319,0.005000,1.237365,thin,yes,-63.111697,171,0.029660,18.021313,13.060738,8.352602,97.161827
29,2,66.045067,N/A,22.757465,13.892751,7.084222,0.464972,0.005000,1.162573,mushroom,yes,-23.561937,161,0.588210,22.722750,14.852298,6.665492,91.419502
30,3,36.091244,N/A,33.142467,31.930319,13.563891,0.092116,0.005000,1.302607,thin,yes,41.861173,275,0.000000,33.070591,30.608528,14.750000,84.432167
31,3,36.091244,N/A,29.954466,32.313705,15.602637,0.434588,0.287870,1.070489,mushroom,yes,61.829122,283,0.766085,30.356955,32.019527,16.533539,88.916237
32,1,31.154411,N/A,66.448952,17.520214,4.034875,0.320702,0.005000,1.196946,thin,yes,79.150605,70,0.920776,66.545776,17.266872,5.450000,44.095707
33,2,66.045067,N/A,16.813738,13.035090,9.464402,0.317495,0.270298,1.128725,thin,yes,-80.986919,174,0.790917,16.880541,12.854419,8.250000,98.243340
34,3,36.091244,N/A,31.249491,32.950993,17.051962,0.379601,0.005000,1.219056,mushroom,yes,-14.249446,283,0.000000,30.139629,32.567394,16.753744,89.467445
35,2,66.045067,N/A,20.049114,13.952608,5.858809,0.277791,0.143995,1.115089,thin,yes,78.293525,165,0.000000,20.266447,14.045783,7.000000,94.191238
36,2,66.045067,N/A,25.202274,15.598574,7.679742,0.395988,N/A,1.050694,thin,yes,-71.688787,156,0.503000,25.495430,15.424823,6.650000,88.516884
37,1,31.154411,N/A,66.085381,16.967175,6.283284,0.464343,N/A,1.109737,stubby,yes,-61.674138,68,0.111920,66.457466,17.259474,5.405468,43.435585
38,2,66.045067,N/A,2.781332,0.300688,13.933719,0.304808,0.005000,1.228640,thin,yes,3.578755,217,0.742935,1.820797,1.277101,14.019382,120.856392
39,1,31.154411,N/A,61.132656,19.647564,3.572886,0.256055,0.005000,1.231202,thin,yes,18.335468,81,0.044369,60.884438,18.382896,4.000000,49.785957
40,4,15.951979,N/A,70.980553,20.923439,1.750155,0.324061,0.005000,1.122719,thin,yes,49.353358,309,0.125336,70.464767,21.470921,2.626290,39.345600
41,1,31.154411,N/A,73.815193,19.894737,7.462850,0.350856,0.005000,1.181795,mushroom,yes,21.527249,51,0.905161,73.985764,18.881227,7.868261,35.185490
42,2,66.045067,N/A,38.858818,15.752798,6.805171,0.462734,N/A,1.025168,thin,yes,-85.560541,127,0.000000,38.922432,15.798571,5.795759,73.170853
43,1,31.154411,N/A,58.346085,18.536478,5.206820,0.173315,0.005000,1.199933,thin,yes,-71.907524,88,0.231255,58.345078,18.125870,3.950000,52.837856
44,2,66.045067,N/A,48.915619,18.271498,4.812428,0.450317,0.005000,1.131348,mushroom,yes,2.466575,107,0.465742,49.080559,16.951591,4.869727,62.349049
45,2,66.045067,N/A,27.446613,16.273838,5.669496,0.215318,0.005000,1.149918,thin,yes,76.328671,153,0.736770,27.323215,15.939500,7.134625,86.336311
46,2,66.045067,N/A,11.699901,9.213800,8.712862,0.503737,0.005000,1.113741,mushroom,yes,-0.648859,185,0.000000,12.748480,8.777538,8.700000,104.797516
47,2,66.045067,N/A,40.887943,16.672602,5.318028,0.330464,0.005000,1.172594,thin,yes,30.743551,124,0.244316,40.793152,15.685890,5.907611,71.093811
48,2,66.045067,N/A,17.660349,12.388724,7.363972,0.190311,0.005000,1.142844,thin,yes,56.066819,172,0.000000,17.400000,12.924999,8.250000,97.746887
